seq,send_time_ns,scheduled_time_ns,drift_us
112,1788913332701695144,1788913332701695021,0.12
113,1788913332702695393,1788913332702695021,0.37
114,1788913332703695321,1788913332703695021,0.30
115,1788913332704695300,1788913332704695021,0.28
116,1788913332705695128,1788913332705695021,0.11
117,1788913332706695206,1788913332706695021,0.18
118,1788913332707695205,1788913332707695021,0.18
119,1788913332708695393,1788913332708695021,0.37
120,1788913332709695251,1788913332709695021,0.23
121,1788913332710695210,1788913332710695021,0.19
122,1788913332711695158,1788913332711695021,0.14
123,1788913332712695333,1788913332712695021,0.31
124,1788913332713695241,1788913332713695021,0.22
125,1788913332714695199,1788913332714695021,0.18
126,1788913332715695288,1788913332715695021,0.27
127,1788913332716695116,1788913332716695021,0.10
128,1788913332717695235,1788913332717695021,0.21
129,1788913332718695253,1788913332718695021,0.23
130,1788913332719695181,1788913332719695021,0.16
131,1788913332720695154,1788913332720695021,0.13
132,1788913332721695192,1788913332721695021,0.17
133,1788913332722695301,1788913332722695021,0.28
134,1788913332723695119,1788913332723695021,0.10
135,1788913332724695188,1788913332724695021,0.17
136,1788913332725695246,1788913332725695021,0.23
137,1788913332726695165,1788913332726695021,0.14
138,1788913332727695173,1788913332727695021,0.15
139,1788913332728695211,1788913332728695021,0.19
140,1788913332729695200,1788913332729695021,0.18
141,1788913332730695148,1788913332730695021,0.13
142,1788913332731695207,1788913332731695021,0.19
143,1788913332732695201,1788913332732695021,0.18
144,1788913332733695199,1788913332733695021,0.18
145,1788913332734695368,1788913332734695021,0.35
146,1788913332735695186,1788913332735695021,0.17
147,1788913332736695164,1788913332736695021,0.14
148,1788913332737695213,1788913332737695021,0.19
149,1788913332738695141,1788913332738695021,0.12
150,1788913332739695200,1788913332739695021,0.18
151,1788913332740695449,1788913332740695021,0.43
152,1788913332741695146,1788913332741695021,0.12
153,1788913332742695195,1788913332742695021,0.17
154,1788913332743695303,1788913332743695021,0.28
155,1788913332744695202,1788913332744695021,0.18
156,1788913332745695217,1788913332745695021,0.20
157,1788913332746695295,1788913332746695021,0.27
158,1788913332747695304,1788913332747695021,0.28
159,1788913332748695202,1788913332748695021,0.18
160,1788913332749695331,1788913332749695021,0.31
161,1788913332750695179,1788913332750695021,0.16
162,1788913332751695197,1788913332751695021,0.18
163,1788913332752695264,1788913332752695021,0.24
164,1788913332753695174,1788913332753695021,0.15
165,1788913332754695353,1788913332754695021,0.33
166,1788913332755695181,1788913332755695021,0.16
167,1788913332756695199,1788913332756695021,0.18
168,1788913332757695126,1788913332757695021,0.10
169,1788913332758695154,1788913332758695021,0.13
170,1788913332759695243,1788913332759695021,0.22
171,1788913332760695201,1788913332760695021,0.18
172,1788913332761695189,1788913332761695021,0.17
173,1788913332762695348,1788913332762695021,0.33
174,1788913332763695186,1788913332763695021,0.17
175,1788913332764695254,1788913332764695021,0.23
176,1788913332765695263,1788913332765695021,0.24
177,1788913332766695141,1788913332766695021,0.12
178,1788913332767695170,1788913332767695021,0.15
179,1788913332768695178,1788913332768695021,0.16
180,1788913332769695227,1788913332769695021,0.21
181,1788913332770695175,1788913332770695021,0.15
182,1788913332771695434,1788913332771695021,0.41
183,1788913332772695192,1788913332772695021,0.17
184,1788913332773695210,1788913332773695021,0.19
185,1788913332774695239,1788913332774695021,0.22
186,1788913332775695127,1788913332775695021,0.11
187,1788913332776695206,1788913332776695021,0.18
188,1788913332777695144,1788913332777695021,0.12
189,1788913332778695243,1788913332778695021,0.22
190,1788913332779695201,1788913332779695021,0.18
191,1788913332780695189,1788913332780695021,0.17
192,1788913332781695217,1788913332781695021,0.20
193,1788913332782695236,1788913332782695021,0.21
194,1788913332783695245,1788913332783695021,0.22
195,1788913332784695203,1788913332784695021,0.18
196,1788913332785695151,1788913332785695021,0.13
197,1788913332786695190,1788913332786695021,0.17
198,1788913332787695238,1788913332787695021,0.22
199,1788913332788695187,1788913332788695021,0.17
200,1788913332789695175,1788913332789695021,0.15
201,1788913332790695193,1788913332790695021,0.17
202,1788913332791695212,1788913332791695021,0.19
203,1788913332792695160,1788913332792695021,0.14
204,1788913332793695191,1788913332793695021,0.17
205,1788913332794695319,1788913332794695021,0.30
206,1788913332795695188,1788913332795695021,0.17
207,1788913332796695316,1788913332796695021,0.29
208,1788913332797695195,1788913332797695021,0.17
209,1788913332798695143,1788913332798695021,0.12
210,1788913332799695171,1788913332799695021,0.15
211,1788913332800695160,1788913332800695021,0.14
212,1788913332801695188,1788913332801695021,0.17
213,1788913332802695137,1788913332802695021,0.12
214,1788913332803695165,1788913332803695021,0.14
215,1788913332804695153,1788913332804695021,0.13
216,1788913332805695162,1788913332805695021,0.14
217,1788913332806695150,1788913332806695021,0.13
218,1788913332807695139,1788913332807695021,0.12
219,1788913332808695217,1788913332808695021,0.20
220,1788913332809695196,1788913332809695021,0.17
221,1788913332810695184,1788913332810695021,0.16
222,1788913332811695213,1788913332811695021,0.19
223,1788913332812695181,1788913332812695021,0.16
224,1788913332813695179,1788913332813695021,0.16
225,1788913332814695198,1788913332814695021,0.18
226,1788913332815695126,1788913332815695021,0.10
227,1788913332816695184,1788913332816695021,0.16
228,1788913332817695163,1788913332817695021,0.14
229,1788913332818695161,1788913332818695021,0.14
230,1788913332819695220,1788913332819695021,0.20
231,1788913332820695228,1788913332820695021,0.21
232,1788913332821695257,1788913332821695021,0.24
233,1788913332822695215,1788913332822695021,0.19
234,1788913332823695173,1788913332823695021,0.15
235,1788913332824695291,1788913332824695021,0.27
236,1788913332825695200,1788913332825695021,0.18
237,1788913332826695158,1788913332826695021,0.14
238,1788913332827695247,1788913332827695021,0.23
239,1788913332828695225,1788913332828695021,0.20
240,1788913332829695193,1788913332829695021,0.17
241,1788913332830695272,1788913332830695021,0.25
242,1788913332831696543,1788913332831695021,1.52
243,1788913332832695259,1788913332832695021,0.24
244,1788913332833695277,1788913332833695021,0.26
245,1788913332834695225,1788913332834695021,0.20
246,1788913332835695174,1788913332835695021,0.15
247,1788913332836695282,1788913332836695021,0.26
248,1788913332837695201,1788913332837695021,0.18
249,1788913332838695179,1788913332838695021,0.16
250,1788913332839695127,1788913332839695021,0.11
251,1788913332840695196,1788913332840695021,0.17
252,1788913332841695204,1788913332841695021,0.18
253,1788913332842695193,1788913332842695021,0.17
254,1788913332843695221,1788913332843695021,0.20
255,1788913332844695160,1788913332844695021,0.14
256,1788913332845695148,1788913332845695021,0.13
257,1788913332846695357,1788913332846695021,0.34
258,1788913332847695115,1788913332847695021,0.09
259,1788913332848695133,1788913332848695021,0.11
260,1788913332849695202,1788913332849695021,0.18
261,1788913332850695290,1788913332850695021,0.27
262,1788913332851695188,1788913332851695021,0.17
263,1788913332852695297,1788913332852695021,0.28
264,1788913332853695105,1788913332853695021,0.08
265,1788913332854695242,1788913332854695021,0.22
266,1788913332855695160,1788913332855695021,0.14
267,1788913332856695129,1788913332856695021,0.11
268,1788913332857695248,1788913332857695021,0.23
269,1788913332858695156,1788913332858695021,0.14
270,1788913332859695264,1788913332859695021,0.24
271,1788913332860695183,1788913332860695021,0.16
272,1788913332861695201,1788913332861695021,0.18
273,1788913332862695190,1788913332862695021,0.17
274,1788913332863695248,1788913332863695021,0.23
275,1788913332864695327,1788913332864695021,0.31
276,1788913332865695235,1788913332865695021,0.21
277,1788913332866695223,1788913332866695021,0.20
278,1788913332867695141,1788913332867695021,0.12
279,1788913332868695150,1788913332868695021,0.13
280,1788913332869695218,1788913332869695021,0.20
281,1788913332870695127,1788913332870695021,0.11
282,1788913332871695185,1788913332871695021,0.16
283,1788913332872695184,1788913332872695021,0.16
284,1788913332873695292,1788913332873695021,0.27
285,1788913332874695111,1788913332874695021,0.09
286,1788913332875695199,1788913332875695021,0.18
287,1788913332876695157,1788913332876695021,0.14
288,1788913332877695186,1788913332877695021,0.17
289,1788913332878695184,1788913332878695021,0.16
290,1788913332879695122,1788913332879695021,0.10
291,1788913332880695181,1788913332880695021,0.16
292,1788913332881695270,1788913332881695021,0.25
293,1788913332882695208,1788913332882695021,0.19
294,1788913332883695206,1788913332883695021,0.18
295,1788913332884695215,1788913332884695021,0.19
296,1788913332885695163,1788913332885695021,0.14
297,1788913332886695183,1788913332886695021,0.16
298,1788913332887695192,1788913332887695021,0.17
299,1788913332888695429,1788913332888695021,0.41
300,1788913332889695147,1788913332889695021,0.13
301,1788913332890695155,1788913332890695021,0.13
302,1788913332891695154,1788913332891695021,0.13
303,1788913332892695202,1788913332892695021,0.18
304,1788913332893695140,1788913332893695021,0.12
305,1788913332894695189,1788913332894695021,0.17
306,1788913332895695167,1788913332895695021,0.15
307,1788913332896695176,1788913332896695021,0.15
308,1788913332897695154,1788913332897695021,0.13
309,1788913332898695233,1788913332898695021,0.21
310,1788913332899695131,1788913332899695021,0.11
311,1788913332900695169,1788913332900695021,0.15
312,1788913332901695258,1788913332901695021,0.24
313,1788913332902695216,1788913332902695021,0.20
314,1788913332903695225,1788913332903695021,0.20
315,1788913332904695143,1788913332904695021,0.12
316,1788913332905695172,1788913332905695021,0.15
317,1788913332906695170,1788913332906695021,0.15
318,1788913332907695118,1788913332907695021,0.10
319,1788913332908695117,1788913332908695021,0.10
320,1788913332909695175,1788913332909695021,0.15
321,1788913332910695224,1788913332910695021,0.20
322,1788913332911695172,1788913332911695021,0.15
323,1788913332912695191,1788913332912695021,0.17
324,1788913332913695219,1788913332913695021,0.20
325,1788913332914695207,1788913332914695021,0.19
326,1788913332915695246,1788913332915695021,0.23
327,1788913332916695124,1788913332916695021,0.10
328,1788913332917695213,1788913332917695021,0.19
329,1788913332918695161,1788913332918695021,0.14
330,1788913332919695129,1788913332919695021,0.11
331,1788913332920695158,1788913332920695021,0.14
332,1788913332921695182,1788913332921695021,0.16
333,1788913332922695180,1788913332922695021,0.16
334,1788913332923695149,1788913332923695021,0.13
335,1788913332924695287,1788913332924695021,0.27
336,1788913332925695206,1788913332925695021,0.18
337,1788913332926695194,1788913332926695021,0.17
338,1788913332927695132,1788913332927695021,0.11
339,1788913332928695201,1788913332928695021,0.18
340,1788913332929695169,1788913332929695021,0.15
341,1788913332930695198,1788913332930695021,0.18
342,1788913332931695186,1788913332931695021,0.17
343,1788913332932695174,1788913332932695021,0.15
344,1788913332935919329,1788913332933695021,2224.31
345,1788913332935950938,1788913332934695021,1255.92
346,1788913332935967689,1788913332935695021,272.67
347,1788913332936695339,1788913332936695021,0.32
348,1788913332937695107,1788913332937695021,0.09
349,1788913332938695215,1788913332938695021,0.19
350,1788913332939695144,1788913332939695021,0.12
351,1788913332940695112,1788913332940695021,0.09
352,1788913332941695180,1788913332941695021,0.16
353,1788913332942695259,1788913332942695021,0.24
354,1788913332943695297,1788913332943695021,0.28
355,1788913332944695115,1788913332944695021,0.09
356,1788913332945695154,1788913332945695021,0.13
357,1788913332946695232,1788913332946695021,0.21
358,1788913332947695251,1788913332947695021,0.23
359,1788913332948695750,1788913332948695021,0.73
360,1788913332949695338,1788913332949695021,0.32
361,1788913332950695126,1788913332950695021,0.10
362,1788913332951695104,1788913332951695021,0.08
363,1788913332952695223,1788913332952695021,0.20
364,1788913332953695191,1788913332953695021,0.17
365,1788913332954695139,1788913332954695021,0.12
366,1788913332955695188,1788913332955695021,0.17
367,1788913332956695136,1788913332956695021,0.12
368,1788913332957695125,1788913332957695021,0.10
369,1788913332958695284,1788913332958695021,0.26
370,1788913332959695182,1788913332959695021,0.16
371,1788913332960695190,1788913332960695021,0.17
372,1788913332961695279,1788913332961695021,0.26
373,1788913332962695237,1788913332962695021,0.22
374,1788913332963695155,1788913332963695021,0.13
375,1788913332964695304,1788913332964695021,0.28
376,1788913332965695142,1788913332965695021,0.12
377,1788913332966695161,1788913332966695021,0.14
378,1788913332967695189,1788913332967695021,0.17
379,1788913332968695177,1788913332968695021,0.16
380,1788913332969695206,1788913332969695021,0.18
381,1788913332970695305,1788913332970695021,0.28
382,1788913332971695423,1788913332971695021,0.40
383,1788913332972695151,1788913332972695021,0.13
384,1788913332973695180,1788913332973695021,0.16
385,1788913332974695298,1788913332974695021,0.28
386,1788913332975695147,1788913332975695021,0.13
387,1788913332976695125,1788913332976695021,0.10
388,1788913332977695224,1788913332977695021,0.20
389,1788913332978695162,1788913332978695021,0.14
390,1788913332979695220,1788913332979695021,0.20
391,1788913332980695229,1788913332980695021,0.21
392,1788913332981695227,1788913332981695021,0.21
393,1788913332982695186,1788913332982695021,0.17
394,1788913332983695304,1788913332983695021,0.28
395,1788913332984695202,1788913332984695021,0.18
396,1788913332985695211,1788913332985695021,0.19
397,1788913332986695169,1788913332986695021,0.15
398,1788913332987695117,1788913332987695021,0.10
399,1788913332988695226,1788913332988695021,0.20
400,1788913332989695154,1788913332989695021,0.13
401,1788913332990695163,1788913332990695021,0.14
402,1788913332991695221,1788913332991695021,0.20
403,1788913332992695210,1788913332992695021,0.19
404,1788913332993695278,1788913332993695021,0.26
405,1788913332994695136,1788913332994695021,0.12
406,1788913332995695145,1788913332995695021,0.12
407,1788913332996695223,1788913332996695021,0.20
408,1788913332997695132,1788913332997695021,0.11
409,1788913332998695160,1788913332998695021,0.14
410,1788913332999695189,1788913332999695021,0.17
411,1788913333000695277,1788913333000695021,0.26
412,1788913333001695155,1788913333001695021,0.13
413,1788913333002695234,1788913333002695021,0.21
414,1788913333003695212,1788913333003695021,0.19
415,1788913333004695180,1788913333004695021,0.16
416,1788913333005695159,1788913333005695021,0.14
417,1788913333006695168,1788913333006695021,0.15
418,1788913333007695156,1788913333007695021,0.14
419,1788913333008695249,1788913333008695021,0.23
420,1788913333009695167,1788913333009695021,0.15
421,1788913333010695155,1788913333010695021,0.13
422,1788913333011695204,1788913333011695021,0.18
423,1788913333012695182,1788913333012695021,0.16
424,1788913333013695141,1788913333013695021,0.12
425,1788913333014695279,1788913333014695021,0.26
426,1788913333015695158,1788913333015695021,0.14
427,1788913333016695156,1788913333016695021,0.14
428,1788913333017695234,1788913333017695021,0.21
429,1788913333018695243,1788913333018695021,0.22
430,1788913333019695171,1788913333019695021,0.15
431,1788913333020695140,1788913333020695021,0.12
432,1788913333021695208,1788913333021695021,0.19
433,1788913333022695217,1788913333022695021,0.20
434,1788913333023695155,1788913333023695021,0.13
435,1788913333024695133,1788913333024695021,0.11
436,1788913333025695162,1788913333025695021,0.14
437,1788913333026695200,1788913333026695021,0.18
438,1788913333027695159,1788913333027695021,0.14
439,1788913333028695227,1788913333028695021,0.21
440,1788913333029695205,1788913333029695021,0.18
441,1788913333030695174,1788913333030695021,0.15
442,1788913333031695172,1788913333031695021,0.15
443,1788913333032695190,1788913333032695021,0.17
444,1788913333033695109,1788913333033695021,0.09
445,1788913333034695117,1788913333034695021,0.10
446,1788913333035695236,1788913333035695021,0.21
447,1788913333036695204,1788913333036695021,0.18
448,1788913333037695112,1788913333037695021,0.09
449,1788913333038695131,1788913333038695021,0.11
450,1788913333039695129,1788913333039695021,0.11
451,1788913333040695178,1788913333040695021,0.16
452,1788913333041695126,1788913333041695021,0.10
453,1788913333042695245,1788913333042695021,0.22
454,1788913333043695203,1788913333043695021,0.18
455,1788913333044695162,1788913333044695021,0.14
456,1788913333045695110,1788913333045695021,0.09
457,1788913333046695188,1788913333046695021,0.17
458,1788913333047695117,1788913333047695021,0.10
459,1788913333048695145,1788913333048695021,0.12
460,1788913333049695144,1788913333049695021,0.12
461,1788913333050695192,1788913333050695021,0.17
462,1788913333051695241,1788913333051695021,0.22
463,1788913333052695209,1788913333052695021,0.19
464,1788913333053695187,1788913333053695021,0.17
465,1788913333054695176,1788913333054695021,0.15
466,1788913333055695234,1788913333055695021,0.21
467,1788913333056695123,1788913333056695021,0.10
468,1788913333057695221,1788913333057695021,0.20
469,1788913333058695189,1788913333058695021,0.17
470,1788913333059695208,1788913333059695021,0.19
471,1788913333060695286,1788913333060695021,0.27
472,1788913333061695145,1788913333061695021,0.12
473,1788913333062695223,1788913333062695021,0.20
474,1788913333063695207,1788913333063695021,0.19
475,1788913333064695266,1788913333064695021,0.24
476,1788913333065695264,1788913333065695021,0.24
477,1788913333066695162,1788913333066695021,0.14
478,1788913333067695221,1788913333067695021,0.20
479,1788913333068695139,1788913333068695021,0.12
480,1788913333069695158,1788913333069695021,0.14
481,1788913333070695216,1788913333070695021,0.20
482,1788913333071695144,1788913333071695021,0.12
483,1788913333072695243,1788913333072695021,0.22
484,1788913333073695181,1788913333073695021,0.16
485,1788913333074695200,1788913333074695021,0.18
486,1788913333075695168,1788913333075695021,0.15
487,1788913333076695157,1788913333076695021,0.14
488,1788913333077695195,1788913333077695021,0.17
489,1788913333078695194,1788913333078695021,0.17
490,1788913333079695152,1788913333079695021,0.13
491,1788913333080695200,1788913333080695021,0.18
492,1788913333081695139,1788913333081695021,0.12
493,1788913333082695197,1788913333082695021,0.18
494,1788913333083695256,1788913333083695021,0.23
495,1788913333084695234,1788913333084695021,0.21
496,1788913333085695112,1788913333085695021,0.09
497,1788913333086695201,1788913333086695021,0.18
498,1788913333087695239,1788913333087695021,0.22
499,1788913333088695168,1788913333088695021,0.15
500,1788913333089695146,1788913333089695021,0.12
501,1788913333090695205,1788913333090695021,0.18
502,1788913333091695173,1788913333091695021,0.15
503,1788913333092695131,1788913333092695021,0.11
504,1788913333093695170,1788913333093695021,0.15
505,1788913333094695178,1788913333094695021,0.16
506,1788913333095695157,1788913333095695021,0.14
507,1788913333096695105,1788913333096695021,0.08
508,1788913333097695214,1788913333097695021,0.19
509,1788913333098695372,1788913333098695021,0.35
510,1788913333099695180,1788913333099695021,0.16
511,1788913333100695108,1788913333100695021,0.09
512,1788913333101695197,1788913333101695021,0.18
513,1788913333102695205,1788913333102695021,0.18
514,1788913333103695134,1788913333103695021,0.11
515,1788913333104695162,1788913333104695021,0.14
516,1788913333105697846,1788913333105695021,2.83
517,1788913333106695209,1788913333106695021,0.19
518,1788913333107695158,1788913333107695021,0.14
519,1788913333108695146,1788913333108695021,0.12
520,1788913333109695235,1788913333109695021,0.21
521,1788913333110695223,1788913333110695021,0.20
522,1788913333111695131,1788913333111695021,0.11
523,1788913333112695250,1788913333112695021,0.23
524,1788913333113695158,1788913333113695021,0.14
525,1788913333114695237,1788913333114695021,0.22
526,1788913333115695125,1788913333115695021,0.10
527,1788913333116695113,1788913333116695021,0.09
528,1788913333117695332,1788913333117695021,0.31
529,1788913333118695160,1788913333118695021,0.14
530,1788913333119695229,1788913333119695021,0.21
531,1788913333120695217,1788913333120695021,0.20
532,1788913333121695160,1788913333121695021,0.14
533,1788913333122695184,1788913333122695021,0.16
534,1788913333123695152,1788913333123695021,0.13
535,1788913333124695141,1788913333124695021,0.12
536,1788913333125695139,1788913333125695021,0.12
537,1788913333126695208,1788913333126695021,0.19
538,1788913333127695216,1788913333127695021,0.20
539,1788913333128695184,1788913333128695021,0.16
540,1788913333129695153,1788913333129695021,0.13
541,1788913333130695261,1788913333130695021,0.24
542,1788913333131695160,1788913333131695021,0.14
543,1788913333132695168,1788913333132695021,0.15
544,1788913333133695177,1788913333133695021,0.16
545,1788913333134695165,1788913333134695021,0.14
546,1788913333135695133,1788913333135695021,0.11
547,1788913333136695242,1788913333136695021,0.22
548,1788913333137695130,1788913333137695021,0.11
549,1788913333138695249,1788913333138695021,0.23
550,1788913333139695287,1788913333139695021,0.27
551,1788913333140695125,1788913333140695021,0.10
552,1788913333141695114,1788913333141695021,0.09
553,1788913333142695182,1788913333142695021,0.16
554,1788913333143695431,1788913333143695021,0.41
555,1788913333144695129,1788913333144695021,0.11
556,1788913333145695198,1788913333145695021,0.18
557,1788913333146695156,1788913333146695021,0.14
558,1788913333147695295,1788913333147695021,0.27
559,1788913333148695203,1788913333148695021,0.18
560,1788913333149695171,1788913333149695021,0.15
561,1788913333150695210,1788913333150695021,0.19
562,1788913333151695168,1788913333151695021,0.15
563,1788913333152695137,1788913333152695021,0.12
564,1788913333153695145,1788913333153695021,0.12
565,1788913333154695163,1788913333154695021,0.14
566,1788913333155695152,1788913333155695021,0.13
567,1788913333156695230,1788913333156695021,0.21
568,1788913333157695139,1788913333157695021,0.12
569,1788913333158695207,1788913333158695021,0.19
570,1788913333159695196,1788913333159695021,0.17
571,1788913333160695154,1788913333160695021,0.13
572,1788913333161695202,1788913333161695021,0.18
573,1788913333162695231,1788913333162695021,0.21
574,1788913333163695229,1788913333163695021,0.21
575,1788913333164695178,1788913333164695021,0.16
576,1788913333165695166,1788913333165695021,0.14
577,1788913333166695225,1788913333166695021,0.20
578,1788913333167695243,1788913333167695021,0.22
579,1788913333168695221,1788913333168695021,0.20
580,1788913333169695350,1788913333169695021,0.33
581,1788913333170695218,1788913333170695021,0.20
582,1788913333171695344,1788913333171695021,0.32
583,1788913333172695201,1788913333172695021,0.18
584,1788913333173695260,1788913333173695021,0.24
585,1788913333174695218,1788913333174695021,0.20
586,1788913333175695207,1788913333175695021,0.19
587,1788913333176695215,1788913333176695021,0.19
588,1788913333177695204,1788913333177695021,0.18
589,1788913333178695222,1788913333178695021,0.20
590,1788913333179695151,1788913333179695021,0.13
591,1788913333180695239,1788913333180695021,0.22
592,1788913333181695187,1788913333181695021,0.17
593,1788913333182695156,1788913333182695021,0.14
594,1788913333183695202,1788913333183695021,0.18
595,1788913333184695160,1788913333184695021,0.14
596,1788913333185695269,1788913333185695021,0.25
597,1788913333186695147,1788913333186695021,0.13
598,1788913333187695155,1788913333187695021,0.13
599,1788913333188695324,1788913333188695021,0.30
600,1788913333189695112,1788913333189695021,0.09
601,1788913333190695153,1788913333190695021,0.13
602,1788913333191695282,1788913333191695021,0.26
603,1788913333192695250,1788913333192695021,0.23
604,1788913333193695269,1788913333193695021,0.25
605,1788913333194697341,1788913333194695021,2.32
606,1788913333195695125,1788913333195695021,0.10
607,1788913333196695194,1788913333196695021,0.17
608,1788913333197695260,1788913333197695021,0.24
609,1788913333198695208,1788913333198695021,0.19
610,1788913333199695237,1788913333199695021,0.22
611,1788913333200695147,1788913333200695021,0.13
612,1788913333201695176,1788913333201695021,0.15
613,1788913333202695204,1788913333202695021,0.18
614,1788913333203695162,1788913333203695021,0.14
615,1788913333204695161,1788913333204695021,0.14
616,1788913333205695179,1788913333205695021,0.16
617,1788913333206695318,1788913333206695021,0.30
618,1788913333207695156,1788913333207695021,0.14
619,1788913333208695185,1788913333208695021,0.16
620,1788913333209695564,1788913333209695021,0.54
621,1788913333210695209,1788913333210695021,0.19
622,1788913333211695348,1788913333211695021,0.33
623,1788913333212695417,1788913333212695021,0.40
624,1788913333213695104,1788913333213695021,0.08
625,1788913333214695173,1788913333214695021,0.15
626,1788913333215695161,1788913333215695021,0.14
627,1788913333216695150,1788913333216695021,0.13
628,1788913333217695128,1788913333217695021,0.11
629,1788913333218695187,1788913333218695021,0.17
630,1788913333219695197,1788913333219695021,0.18
631,1788913333220695145,1788913333220695021,0.12
632,1788913333221695184,1788913333221695021,0.16
