seq,send_ns,recv_ns,latency_ms,jitter_us,pkt_size,tos
217,1788913283392246652,1788913283909749467,517.502815,191.065,128,0
218,1788913283393246620,1788913283911573874,518.327254,824.407,128,0
219,1788913283394246748,1788913283913370700,519.123952,796.826,128,0
221,1788913283396246743,1788913283916294501,520.047758,1923.801,128,0
222,1788913283397246671,1788913283918122535,520.875864,828.034,128,0
230,1788913283405246703,1788913283919293753,514.04705,171.218,128,0
231,1788913283406246650,1788913283921144219,514.897569,850.466,128,0
232,1788913283407246638,1788913283922926347,515.679709,782.128,128,0
233,1788913283408246676,1788913283924173527,515.926851,247.18,128,0
239,1788913283414246602,1788913283925954383,511.707781,780.856,128,0
240,1788913283415246720,1788913283927776236,512.529516,821.853,128,0
241,1788913283416246627,1788913283929543416,513.296789,767.18,128,0
242,1788913283417246605,1788913283930767322,513.520717,223.906,128,0
248,1788913283423246621,1788913283932553087,509.306466,785.765,128,0
249,1788913283424246639,1788913283934380450,510.133811,827.363,128,0
250,1788913283425246647,1788913283936190481,510.943834,810.031,128,0
251,1788913283426246634,1788913283937972539,511.725905,782.058,128,0
252,1788913283427246652,1788913283939193169,511.946517,220.63,128,0
257,1788913283432246721,1788913283939841370,507.594649,-351.799,128,0
258,1788913283433246639,1788913283941063372,507.816733,222.002,128,0
259,1788913283434246656,1788913283942860308,508.613652,796.936,128,0
260,1788913283435246634,1788913283944648608,509.401974,788.3,128,0
261,1788913283436246622,1788913283945879908,509.633286,231.3,128,0
267,1788913283442246668,1788913283947083225,504.836557,203.317,128,0
268,1788913283443246655,1788913283948896652,505.649997,813.427,128,0
269,1788913283444246723,1788913283950699379,506.452656,802.727,128,0
270,1788913283445246721,1788913283951298809,506.052088,-400.57,128,0
276,1788913283451246677,1788913283953709892,502.463215,1411.083,128,0
277,1788913283452246745,1788913283955515715,503.26897,805.823,128,0
278,1788913283453246613,1788913283957297282,504.050669,781.567,128,0
279,1788913283454246761,1788913283959113094,504.866333,815.812,128,0
285,1788913283460246627,1788913283961482639,501.236012,1369.545,128,0
286,1788913283461246694,1788913283962712196,501.465502,229.557,128,0
287,1788913283462246642,1788913283964508110,502.261468,795.914,128,0
288,1788913283463246720,1788913283966294757,503.048037,786.647,128,0
294,1788913283469246686,1788913283968103736,498.85705,808.979,128,0
295,1788913283470246704,1788913283969292436,499.045732,188.7,128,0
296,1788913283471246832,1788913283971107486,499.860654,815.05,128,0
297,1788913283472246679,1788913283972950548,500.703869,843.062,128,0
298,1788913283473246687,1788913283974094184,500.847497,143.636,128,0
303,1788913283478246675,1788913283974201505,495.95483,-892.679,128,0
304,1788913283479246693,1788913283975425541,496.178848,224.036,128,0
305,1788913283480246701,1788913283977232496,496.985795,806.955,128,0
306,1788913283481246709,1788913283979022719,497.77601,790.223,128,0
307,1788913283482246696,1788913283980821879,498.575183,799.16,128,0
313,1788913283488246733,1788913283982050164,493.803431,228.285,128,0
314,1788913283489246690,1788913283983271325,494.024635,221.161,128,0
315,1788913283490246698,1788913283985079772,494.833074,808.447,128,0
