seq,send_time_ns,scheduled_time_ns,drift_us
164,1788913398592733743,1788913398592733572,0.17
165,1788913398593733691,1788913398593733572,0.12
166,1788913398594733779,1788913398594733572,0.21
167,1788913398595733758,1788913398595733572,0.19
168,1788913398596733736,1788913398596733572,0.16
169,1788913398597733674,1788913398597733572,0.10
170,1788913398598733733,1788913398598733572,0.16
171,1788913398599733731,1788913398599733572,0.16
172,1788913398600733800,1788913398600733572,0.23
173,1788913398601733738,1788913398601733572,0.17
174,1788913398602733756,1788913398602733572,0.18
175,1788913398603733774,1788913398603733572,0.20
176,1788913398604733763,1788913398604733572,0.19
177,1788913398605733711,1788913398605733572,0.14
178,1788913398606733790,1788913398606733572,0.22
179,1788913398607733808,1788913398607733572,0.24
180,1788913398608733796,1788913398608733572,0.22
181,1788913398609733765,1788913398609733572,0.19
182,1788913398610733733,1788913398610733572,0.16
183,1788913398611733761,1788913398611733572,0.19
184,1788913398612733810,1788913398612733572,0.24
185,1788913398613733798,1788913398613733572,0.23
186,1788913398614733737,1788913398614733572,0.17
187,1788913398615733675,1788913398615733572,0.10
188,1788913398616733733,1788913398616733572,0.16
189,1788913398617733702,1788913398617733572,0.13
190,1788913398618733760,1788913398618733572,0.19
191,1788913398619733768,1788913398619733572,0.20
192,1788913398620733767,1788913398620733572,0.20
193,1788913398621733735,1788913398621733572,0.16
194,1788913398622733663,1788913398622733572,0.09
195,1788913398623733692,1788913398623733572,0.12
196,1788913398624733770,1788913398624733572,0.20
197,1788913398625733758,1788913398625733572,0.19
198,1788913398626733797,1788913398626733572,0.23
199,1788913398627733775,1788913398627733572,0.20
200,1788913398628733723,1788913398628733572,0.15
201,1788913398629733762,1788913398629733572,0.19
202,1788913398630733800,1788913398630733572,0.23
203,1788913398631733678,1788913398631733572,0.11
204,1788913398632733707,1788913398632733572,0.14
205,1788913398633733695,1788913398633733572,0.12
206,1788913398634733693,1788913398634733572,0.12
207,1788913398635733692,1788913398635733572,0.12
208,1788913398636733680,1788913398636733572,0.11
209,1788913398637733738,1788913398637733572,0.17
210,1788913398638733717,1788913398638733572,0.14
211,1788913398639733735,1788913398639733572,0.16
212,1788913398640733724,1788913398640733572,0.15
213,1788913398641733772,1788913398641733572,0.20
214,1788913398642733800,1788913398642733572,0.23
215,1788913398643733668,1788913398643733572,0.10
216,1788913398644733757,1788913398644733572,0.18
217,1788913398645733705,1788913398645733572,0.13
218,1788913398646733734,1788913398646733572,0.16
219,1788913398647733772,1788913398647733572,0.20
220,1788913398648733721,1788913398648733572,0.15
221,1788913398649733719,1788913398649733572,0.15
222,1788913398650733777,1788913398650733572,0.20
223,1788913398651733715,1788913398651733572,0.14
224,1788913398652733654,1788913398652733572,0.08
225,1788913398653788404,1788913398653733572,54.83
226,1788913398654744371,1788913398654733572,10.80
227,1788913398655733739,1788913398655733572,0.17
228,1788913398656733757,1788913398656733572,0.18
229,1788913398657733766,1788913398657733572,0.19
230,1788913398658733784,1788913398658733572,0.21
231,1788913398659733742,1788913398659733572,0.17
232,1788913398660733721,1788913398660733572,0.15
233,1788913398661739119,1788913398661733572,5.55
234,1788913398662733758,1788913398662733572,0.19
235,1788913398663733686,1788913398663733572,0.11
236,1788913398664733794,1788913398664733572,0.22
237,1788913398665733792,1788913398665733572,0.22
238,1788913398666733721,1788913398666733572,0.15
239,1788913398667739720,1788913398667733572,6.15
240,1788913398668733768,1788913398668733572,0.20
241,1788913398669733746,1788913398669733572,0.17
242,1788913398670733774,1788913398670733572,0.20
243,1788913398671733773,1788913398671733572,0.20
244,1788913398672733751,1788913398672733572,0.18
245,1788913398673733709,1788913398673733572,0.14
246,1788913398674733738,1788913398674733572,0.17
247,1788913398675733796,1788913398675733572,0.22
248,1788913398676733704,1788913398676733572,0.13
249,1788913398677733783,1788913398677733572,0.21
250,1788913398678733711,1788913398678733572,0.14
251,1788913398679733729,1788913398679733572,0.16
252,1788913398680736433,1788913398680733572,2.86
253,1788913398681733696,1788913398681733572,0.12
254,1788913398682733694,1788913398682733572,0.12
255,1788913398683733813,1788913398683733572,0.24
256,1788913398684733721,1788913398684733572,0.15
257,1788913398685733710,1788913398685733572,0.14
258,1788913398686733708,1788913398686733572,0.14
259,1788913398687733676,1788913398687733572,0.10
260,1788913398688733715,1788913398688733572,0.14
261,1788913398689733793,1788913398689733572,0.22
262,1788913398690733781,1788913398690733572,0.21
263,1788913398691733830,1788913398691733572,0.26
264,1788913398692733768,1788913398692733572,0.20
265,1788913398693733666,1788913398693733572,0.09
266,1788913398694733765,1788913398694733572,0.19
267,1788913398695733703,1788913398695733572,0.13
268,1788913398696733731,1788913398696733572,0.16
269,1788913398697733760,1788913398697733572,0.19
270,1788913398698733738,1788913398698733572,0.17
271,1788913398699733736,1788913398699733572,0.16
272,1788913398700733795,1788913398700733572,0.22
273,1788913398701733753,1788913398701733572,0.18
274,1788913398702733761,1788913398702733572,0.19
275,1788913398703733750,1788913398703733572,0.18
276,1788913398704733768,1788913398704733572,0.20
277,1788913398705733677,1788913398705733572,0.10
278,1788913398706733795,1788913398706733572,0.22
279,1788913398707733814,1788913398707733572,0.24
280,1788913398708733762,1788913398708733572,0.19
281,1788913398709733710,1788913398709733572,0.14
282,1788913398710733808,1788913398710733572,0.24
283,1788913398711733737,1788913398711733572,0.17
284,1788913398712733725,1788913398712733572,0.15
285,1788913398713733713,1788913398713733572,0.14
286,1788913398714733802,1788913398714733572,0.23
287,1788913398715733780,1788913398715733572,0.21
288,1788913398716733789,1788913398716733572,0.22
289,1788913398717733777,1788913398717733572,0.20
290,1788913398718733715,1788913398718733572,0.14
291,1788913398719733764,1788913398719733572,0.19
292,1788913398720733742,1788913398720733572,0.17
293,1788913398721733760,1788913398721733572,0.19
294,1788913398722733729,1788913398722733572,0.16
295,1788913398723733824,1788913398723733572,0.25
296,1788913398724733902,1788913398724733572,0.33
297,1788913398725733740,1788913398725733572,0.17
298,1788913398726733758,1788913398726733572,0.19
299,1788913398727733757,1788913398727733572,0.18
300,1788913398728733725,1788913398728733572,0.15
301,1788913398729733734,1788913398729733572,0.16
302,1788913398730734032,1788913398730733572,0.46
303,1788913398731733700,1788913398731733572,0.13
304,1788913398732733748,1788913398732733572,0.18
305,1788913398733733827,1788913398733733572,0.26
306,1788913398734733775,1788913398734733572,0.20
307,1788913398735733733,1788913398735733572,0.16
308,1788913398736733922,1788913398736733572,0.35
309,1788913398737733740,1788913398737733572,0.17
310,1788913398738733759,1788913398738733572,0.19
311,1788913398739733777,1788913398739733572,0.20
312,1788913398740733695,1788913398740733572,0.12
313,1788913398741733724,1788913398741733572,0.15
314,1788913398742733762,1788913398742733572,0.19
315,1788913398743733760,1788913398743733572,0.19
316,1788913398744733789,1788913398744733572,0.22
317,1788913398745733817,1788913398745733572,0.24
318,1788913398746733996,1788913398746733572,0.42
319,1788913398747733754,1788913398747733572,0.18
320,1788913398748733772,1788913398748733572,0.20
321,1788913398749733761,1788913398749733572,0.19
322,1788913398750733779,1788913398750733572,0.21
323,1788913398751733697,1788913398751733572,0.12
324,1788913398752733776,1788913398752733572,0.20
325,1788913398753733714,1788913398753733572,0.14
326,1788913398754733682,1788913398754733572,0.11
327,1788913398755733831,1788913398755733572,0.26
328,1788913398756733819,1788913398756733572,0.25
329,1788913398757733708,1788913398757733572,0.14
330,1788913398758733856,1788913398758733572,0.28
331,1788913398759733764,1788913398759733572,0.19
332,1788913398760733773,1788913398760733572,0.20
333,1788913398761733791,1788913398761733572,0.22
334,1788913398762733739,1788913398762733572,0.17
335,1788913398763733727,1788913398763733572,0.15
336,1788913398764733796,1788913398764733572,0.22
337,1788913398765733734,1788913398765733572,0.16
338,1788913398766733743,1788913398766733572,0.17
339,1788913398767733731,1788913398767733572,0.16
340,1788913398768733739,1788913398768733572,0.17
341,1788913398769733828,1788913398769733572,0.26
342,1788913398770733716,1788913398770733572,0.14
343,1788913398771733734,1788913398771733572,0.16
344,1788913398772733682,1788913398772733572,0.11
345,1788913398773733701,1788913398773733572,0.13
346,1788913398774734000,1788913398774733572,0.43
347,1788913398775733688,1788913398775733572,0.12
348,1788913398776733786,1788913398776733572,0.21
349,1788913398777733715,1788913398777733572,0.14
350,1788913398778733723,1788913398778733572,0.15
351,1788913398779733691,1788913398779733572,0.12
352,1788913398780733950,1788913398780733572,0.38
353,1788913398781733658,1788913398781733572,0.09
354,1788913398782733736,1788913398782733572,0.16
355,1788913398783733835,1788913398783733572,0.26
356,1788913398784733753,1788913398784733572,0.18
357,1788913398785733731,1788913398785733572,0.16
358,1788913398786733890,1788913398786733572,0.32
359,1788913398787733718,1788913398787733572,0.15
360,1788913398788733726,1788913398788733572,0.15
361,1788913398789733785,1788913398789733572,0.21
362,1788913398790733733,1788913398790733572,0.16
363,1788913398791733701,1788913398791733572,0.13
364,1788913398792733730,1788913398792733572,0.16
365,1788913398793733718,1788913398793733572,0.15
366,1788913398794733726,1788913398794733572,0.15
367,1788913398795733705,1788913398795733572,0.13
368,1788913398796733733,1788913398796733572,0.16
369,1788913398797733662,1788913398797733572,0.09
370,1788913398798733740,1788913398798733572,0.17
371,1788913398799733768,1788913398799733572,0.20
372,1788913398800733716,1788913398800733572,0.14
373,1788913398801733825,1788913398801733572,0.25
374,1788913398802733954,1788913398802733572,0.38
375,1788913398803733792,1788913398803733572,0.22
376,1788913398804733710,1788913398804733572,0.14
377,1788913398805733809,1788913398805733572,0.24
378,1788913398806733697,1788913398806733572,0.12
379,1788913398807733765,1788913398807733572,0.19
380,1788913398808733774,1788913398808733572,0.20
381,1788913398809733772,1788913398809733572,0.20
382,1788913398810733750,1788913398810733572,0.18
383,1788913398811733849,1788913398811733572,0.28
384,1788913398812733707,1788913398812733572,0.14
385,1788913398813733725,1788913398813733572,0.15
386,1788913398814733753,1788913398814733572,0.18
387,1788913398815733782,1788913398815733572,0.21
388,1788913398816733760,1788913398816733572,0.19
389,1788913398817733819,1788913398817733572,0.25
390,1788913398818733797,1788913398818733572,0.23
391,1788913398819733665,1788913398819733572,0.09
392,1788913398820733744,1788913398820733572,0.17
393,1788913398821733782,1788913398821733572,0.21
394,1788913398822733730,1788913398822733572,0.16
395,1788913398823733769,1788913398823733572,0.20
396,1788913398824733717,1788913398824733572,0.14
397,1788913398825733696,1788913398825733572,0.12
398,1788913398826733714,1788913398826733572,0.14
399,1788913398827733792,1788913398827733572,0.22
400,1788913398828733730,1788913398828733572,0.16
401,1788913398829733699,1788913398829733572,0.13
402,1788913398830733918,1788913398830733572,0.35
403,1788913398831744876,1788913398831733572,11.30
404,1788913398832733814,1788913398832733572,0.24
405,1788913398833733712,1788913398833733572,0.14
406,1788913398834733781,1788913398834733572,0.21
407,1788913398835733859,1788913398835733572,0.29
408,1788913398836733727,1788913398836733572,0.15
409,1788913398837733736,1788913398837733572,0.16
410,1788913398838733684,1788913398838733572,0.11
411,1788913398839733903,1788913398839733572,0.33
412,1788913398840733711,1788913398840733572,0.14
413,1788913398841733719,1788913398841733572,0.15
414,1788913398842733818,1788913398842733572,0.25
415,1788913398843733716,1788913398843733572,0.14
416,1788913398844743152,1788913398844733572,9.58
417,1788913398845733793,1788913398845733572,0.22
418,1788913398846733721,1788913398846733572,0.15
419,1788913398847733699,1788913398847733572,0.13
420,1788913398848733738,1788913398848733572,0.17
421,1788913398849733696,1788913398849733572,0.12
422,1788913398850733764,1788913398850733572,0.19
423,1788913398851733843,1788913398851733572,0.27
424,1788913398852733731,1788913398852733572,0.16
425,1788913398853733750,1788913398853733572,0.18
426,1788913398854733888,1788913398854733572,0.32
427,1788913398855733736,1788913398855733572,0.16
428,1788913398856733735,1788913398856733572,0.16
429,1788913398857743020,1788913398857733572,9.45
430,1788913398858733751,1788913398858733572,0.18
431,1788913398859733700,1788913398859733572,0.13
432,1788913398860733778,1788913398860733572,0.21
433,1788913398861733857,1788913398861733572,0.28
434,1788913398862733705,1788913398862733572,0.13
435,1788913398863733683,1788913398863733572,0.11
436,1788913398864733791,1788913398864733572,0.22
437,1788913398865733710,1788913398865733572,0.14
438,1788913398866733658,1788913398866733572,0.09
439,1788913398867733787,1788913398867733572,0.21
440,1788913398868733745,1788913398868733572,0.17
441,1788913398869733733,1788913398869733572,0.16
442,1788913398870738891,1788913398870733572,5.32
443,1788913398871733770,1788913398871733572,0.20
444,1788913398872733698,1788913398872733572,0.13
445,1788913398873733857,1788913398873733572,0.28
446,1788913398874733685,1788913398874733572,0.11
447,1788913398875733683,1788913398875733572,0.11
448,1788913398876733862,1788913398876733572,0.29
449,1788913398877733680,1788913398877733572,0.11
450,1788913398878733728,1788913398878733572,0.16
451,1788913398879733757,1788913398879733572,0.18
452,1788913398880733765,1788913398880733572,0.19
453,1788913398881733693,1788913398881733572,0.12
454,1788913398882733882,1788913398882733572,0.31
455,1788913398883733730,1788913398883733572,0.16
456,1788913398884733758,1788913398884733572,0.19
457,1788913398885733797,1788913398885733572,0.23
458,1788913398886733815,1788913398886733572,0.24
459,1788913398887733743,1788913398887733572,0.17
460,1788913398888733882,1788913398888733572,0.31
461,1788913398889733810,1788913398889733572,0.24
462,1788913398890733748,1788913398890733572,0.18
463,1788913398891733707,1788913398891733572,0.14
464,1788913398892733755,1788913398892733572,0.18
465,1788913398893733704,1788913398893733572,0.13
466,1788913398894733722,1788913398894733572,0.15
467,1788913398895733750,1788913398895733572,0.18
468,1788913398896733789,1788913398896733572,0.22
469,1788913398897733707,1788913398897733572,0.14
470,1788913398898733735,1788913398898733572,0.16
471,1788913398899733794,1788913398899733572,0.22
472,1788913398900733792,1788913398900733572,0.22
473,1788913398901733961,1788913398901733572,0.39
474,1788913398902733799,1788913398902733572,0.23
475,1788913398903733757,1788913398903733572,0.18
476,1788913398904733745,1788913398904733572,0.17
477,1788913398905733754,1788913398905733572,0.18
478,1788913398906733802,1788913398906733572,0.23
479,1788913398907733710,1788913398907733572,0.14
480,1788913398908733739,1788913398908733572,0.17
481,1788913398909733757,1788913398909733572,0.18
482,1788913398910733776,1788913398910733572,0.20
483,1788913398911733754,1788913398911733572,0.18
484,1788913398912733762,1788913398912733572,0.19
485,1788913398913733971,1788913398913733572,0.40
486,1788913398914733819,1788913398914733572,0.25
487,1788913398915733808,1788913398915733572,0.24
488,1788913398916733665,1788913398916733572,0.09
489,1788913398917733854,1788913398917733572,0.28
490,1788913398918733793,1788913398918733572,0.22
491,1788913398919733701,1788913398919733572,0.13
492,1788913398920733899,1788913398920733572,0.33
493,1788913398921733868,1788913398921733572,0.30
494,1788913398922733796,1788913398922733572,0.22
495,1788913398923733824,1788913398923733572,0.25
496,1788913398924733723,1788913398924733572,0.15
497,1788913398925733711,1788913398925733572,0.14
498,1788913398926733860,1788913398926733572,0.29
499,1788913398927733717,1788913398927733572,0.14
500,1788913398928733706,1788913398928733572,0.13
501,1788913398929733734,1788913398929733572,0.16
502,1788913398930733783,1788913398930733572,0.21
503,1788913398931733741,1788913398931733572,0.17
504,1788913398932733910,1788913398932733572,0.34
505,1788913398933733828,1788913398933733572,0.26
506,1788913398934733726,1788913398934733572,0.15
507,1788913398935733694,1788913398935733572,0.12
508,1788913398936733793,1788913398936733572,0.22
509,1788913398937733791,1788913398937733572,0.22
510,1788913398938733850,1788913398938733572,0.28
511,1788913398939733678,1788913398939733572,0.11
512,1788913398940733766,1788913398940733572,0.19
513,1788913398941733875,1788913398941733572,0.30
514,1788913398942733733,1788913398942733572,0.16
515,1788913398943733781,1788913398943733572,0.21
516,1788913398944733830,1788913398944733572,0.26
517,1788913398945733828,1788913398945733572,0.26
518,1788913398946733716,1788913398946733572,0.14
519,1788913398947733675,1788913398947733572,0.10
520,1788913398948733773,1788913398948733572,0.20
521,1788913398949733711,1788913398949733572,0.14
522,1788913398950733710,1788913398950733572,0.14
523,1788913398951733918,1788913398951733572,0.35
524,1788913398952733726,1788913398952733572,0.15
525,1788913398953733735,1788913398953733572,0.16
526,1788913398954733753,1788913398954733572,0.18
527,1788913398955733742,1788913398955733572,0.17
528,1788913398956733730,1788913398956733572,0.16
529,1788913398957733808,1788913398957733572,0.24
530,1788913398958733727,1788913398958733572,0.15
531,1788913398959733775,1788913398959733572,0.20
532,1788913398960733793,1788913398960733572,0.22
533,1788913398961733741,1788913398961733572,0.17
534,1788913398962733800,1788913398962733572,0.23
535,1788913398963733708,1788913398963733572,0.14
536,1788913398964733666,1788913398964733572,0.09
537,1788913398965733745,1788913398965733572,0.17
538,1788913398966733823,1788913398966733572,0.25
539,1788913398967733812,1788913398967733572,0.24
540,1788913398968733730,1788913398968733572,0.16
541,1788913398969733698,1788913398969733572,0.13
542,1788913398970733967,1788913398970733572,0.40
543,1788913398971733745,1788913398971733572,0.17
544,1788913398972733844,1788913398972733572,0.27
545,1788913398973733762,1788913398973733572,0.19
546,1788913398974733730,1788913398974733572,0.16
547,1788913398975733709,1788913398975733572,0.14
548,1788913398976733727,1788913398976733572,0.15
549,1788913398977733735,1788913398977733572,0.16
550,1788913398978733703,1788913398978733572,0.13
551,1788913398979733892,1788913398979733572,0.32
552,1788913398980733710,1788913398980733572,0.14
553,1788913398981733809,1788913398981733572,0.24
554,1788913398982733897,1788913398982733572,0.33
555,1788913398983733796,1788913398983733572,0.22
556,1788913398984733734,1788913398984733572,0.16
557,1788913398985733882,1788913398985733572,0.31
558,1788913398986733730,1788913398986733572,0.16
559,1788913398987733759,1788913398987733572,0.19
560,1788913398988733938,1788913398988733572,0.37
561,1788913398989733766,1788913398989733572,0.19
562,1788913398990733724,1788913398990733572,0.15
563,1788913398991733802,1788913398991733572,0.23
564,1788913398992733720,1788913398992733572,0.15
565,1788913398993733719,1788913398993733572,0.15
566,1788913398994733687,1788913398994733572,0.12
567,1788913398995733766,1788913398995733572,0.19
568,1788913398996733764,1788913398996733572,0.19
569,1788913398997733903,1788913398997733572,0.33
570,1788913398998733811,1788913398998733572,0.24
571,1788913398999733729,1788913398999733572,0.16
572,1788913399000733738,1788913399000733572,0.17
573,1788913399001733876,1788913399001733572,0.30
574,1788913399002733764,1788913399002733572,0.19
575,1788913399003733723,1788913399003733572,0.15
576,1788913399004733881,1788913399004733572,0.31
577,1788913399005733709,1788913399005733572,0.14
578,1788913399006733728,1788913399006733572,0.16
579,1788913399007733756,1788913399007733572,0.18
580,1788913399008745586,1788913399008733572,12.01
581,1788913399009733793,1788913399009733572,0.22
582,1788913399010733871,1788913399010733572,0.30
583,1788913399011733749,1788913399011733572,0.18
584,1788913399012733818,1788913399012733572,0.25
585,1788913399013733706,1788913399013733572,0.13
586,1788913399014733734,1788913399014733572,0.16
587,1788913399015733703,1788913399015733572,0.13
588,1788913399016733921,1788913399016733572,0.35
589,1788913399017733749,1788913399017733572,0.18
590,1788913399018733808,1788913399018733572,0.24
591,1788913399019733766,1788913399019733572,0.19
592,1788913399020733734,1788913399020733572,0.16
593,1788913399021744653,1788913399021733572,11.08
594,1788913399022733741,1788913399022733572,0.17
595,1788913399023733730,1788913399023733572,0.16
596,1788913399024733738,1788913399024733572,0.17
597,1788913399025733756,1788913399025733572,0.18
598,1788913399026734015,1788913399026733572,0.44
599,1788913399027733773,1788913399027733572,0.20
600,1788913399028733781,1788913399028733572,0.21
601,1788913399029733830,1788913399029733572,0.26
602,1788913399030733748,1788913399030733572,0.18
603,1788913399031733746,1788913399031733572,0.17
604,1788913399032733925,1788913399032733572,0.35
605,1788913399033733723,1788913399033733572,0.15
606,1788913399034741035,1788913399034733572,7.46
607,1788913399035733940,1788913399035733572,0.37
608,1788913399036733728,1788913399036733572,0.16
609,1788913399037733686,1788913399037733572,0.11
610,1788913399038733745,1788913399038733572,0.17
611,1788913399039733683,1788913399039733572,0.11
612,1788913399040733732,1788913399040733572,0.16
613,1788913399041733750,1788913399041733572,0.18
614,1788913399042733758,1788913399042733572,0.19
615,1788913399043733767,1788913399043733572,0.20
616,1788913399044733735,1788913399044733572,0.16
617,1788913399045733803,1788913399045733572,0.23
618,1788913399046733782,1788913399046733572,0.21
619,1788913399047741765,1788913399047733572,8.19
620,1788913399048733779,1788913399048733572,0.21
621,1788913399049733817,1788913399049733572,0.24
622,1788913399050733835,1788913399050733572,0.26
623,1788913399051733733,1788913399051733572,0.16
624,1788913399052733702,1788913399052733572,0.13
625,1788913399053733750,1788913399053733572,0.18
626,1788913399054733718,1788913399054733572,0.15
627,1788913399055733727,1788913399055733572,0.15
628,1788913399056733715,1788913399056733572,0.14
629,1788913399057733914,1788913399057733572,0.34
630,1788913399058733732,1788913399058733572,0.16
631,1788913399059733670,1788913399059733572,0.10
632,1788913399060740051,1788913399060733572,6.48
633,1788913399061733687,1788913399061733572,0.12
