seq,send_ns,recv_ns,latency_ms,jitter_us,pkt_size,tos
5172,1788913403600733727,1788913403600784926,0.051199,-7.296,128,184
5173,1788913403601733755,1788913403601782820,0.049065,-2.106,128,184
5174,1788913403602733683,1788913403602785994,0.052311,3.174,128,184
5175,1788913403603733760,1788913403603787534,0.053774,1.54,128,184
5176,1788913403604733798,1788913403604937222,0.203424,149.688,128,184
5177,1788913403605733726,1788913403605784174,0.050448,-153.048,128,184
5178,1788913403606733694,1788913403606789572,0.055878,5.398,128,184
5179,1788913403607733792,1788913403607789980,0.056188,0.408,128,184
5180,1788913403608733810,1788913403608786371,0.052561,-3.609,128,184
5181,1788913403609733747,1788913403609891486,0.157739,105.115,128,184
5182,1788913403610733655,1788913403610788561,0.054906,-102.925,128,184
5183,1788913403611733763,1788913403611785804,0.052041,-2.757,128,184
5184,1788913403612733791,1788913403612787966,0.054175,2.162,128,184
5185,1788913403613733749,1788913403613786691,0.052942,-1.275,128,184
5186,1788913403614733697,1788913403614783694,0.049997,-2.997,128,184
5187,1788913403615733725,1788913403615788140,0.054415,4.446,128,184
5188,1788913403616733723,1788913403616787186,0.053463,-0.954,128,184
5189,1788913403617745943,1788913403617912117,0.166174,124.931,128,184
5190,1788913403618733749,1788913403618786781,0.053032,-125.336,128,184
5191,1788913403619733746,1788913403619783102,0.049356,-3.679,128,184
5192,1788913403620733704,1788913403620783390,0.049686,0.288,128,184
5193,1788913403621733762,1788913403621785071,0.051309,1.681,128,184
5194,1788913403622733730,1788913403622893151,0.159421,108.08,128,184
5195,1788913403623733758,1788913403623796699,0.062941,-96.452,128,184
5196,1788913403624733826,1788913403624782069,0.048243,-14.63,128,184
5197,1788913403625733703,1788913403625786676,0.052973,4.607,128,184
5198,1788913403626733741,1788913403626785401,0.05166,-1.275,128,184
5199,1788913403627733839,1788913403627784267,0.050428,-1.134,128,184
5200,1788913403628733757,1788913403628787551,0.053794,3.284,128,184
5201,1788913403629733755,1788913403629784874,0.051119,-2.677,128,184
5202,1788913403630741828,1788913403630904014,0.162186,119.14,128,184
5203,1788913403631733731,1788913403631781583,0.047852,-122.431,128,184
5204,1788913403632733779,1788913403632784457,0.050678,2.874,128,184
5205,1788913403633733736,1788913403633778584,0.044848,-5.873,128,184
5206,1788913403634733724,1788913403634782148,0.048424,3.564,128,184
5207,1788913403635733752,1788913403635782416,0.048664,0.268,128,184
5208,1788913403636733750,1788913403636784498,0.050748,2.082,128,184
5209,1788913403637733778,1788913403637782282,0.048504,-2.216,128,184
5210,1788913403638733646,1788913403638783222,0.049576,0.94,128,184
5211,1788913403639733764,1788913403639789191,0.055427,5.969,128,184
5212,1788913403640733842,1788913403640785692,0.05185,-3.499,128,184
5213,1788913403641733729,1788913403641792292,0.058563,6.6,128,184
5214,1788913403642733747,1788913403642789705,0.055958,-2.587,128,184
5215,1788913403643740698,1788913403643873750,0.133052,84.045,128,184
