seq,send_ns,recv_ns,latency_ms,jitter_us,pkt_size,tos
4906,1788913271607031558,1788913271607172940,0.141382,-370.483,128,0
4907,1788913271608031522,1788913271608409152,0.37763,236.212,128,0
4908,1788913271609031646,1788913271609639182,0.607536,230.03,128,0
4909,1788913271610031529,1788913271610280311,0.248782,-358.871,128,0
4910,1788913271611031593,1788913271611505712,0.474119,225.401,128,0
4911,1788913271612031507,1788913271612720123,0.688616,214.411,128,0
4912,1788913271613031571,1788913271613375608,0.344037,-344.515,128,0
4913,1788913271614031654,1788913271614592284,0.56063,216.676,128,0
4914,1788913271615031638,1788913271615250624,0.218986,-341.66,128,0
4915,1788913271616031562,1788913271616452362,0.4208,201.738,128,0
4916,1788913271617031485,1788913271617725201,0.693716,272.839,128,0
4917,1788913271618031599,1788913271618319693,0.288094,-405.508,128,0
4918,1788913271619031533,1788913271619591070,0.559537,271.377,128,0
4919,1788913271620031486,1788913271620177337,0.145851,-413.733,128,0
4920,1788913271621031580,1788913271621407678,0.376098,230.341,128,0
4921,1788913271622031664,1788913271622625665,0.594001,217.987,128,0
4922,1788913271623031498,1788913271623278556,0.247058,-347.109,128,0
4923,1788913271624031522,1788913271624497575,0.466053,219.019,128,0
4924,1788913271625032577,1788913271625720292,0.687715,222.717,128,0
4925,1788913271626031639,1788913271626362853,0.331214,-357.439,128,0
4926,1788913271627031643,1788913271627586011,0.554368,223.158,128,0
4927,1788913271628031566,1788913271628252055,0.220489,-333.956,128,0
4928,1788913271629031590,1788913271629449956,0.418366,197.901,128,0
4929,1788913271630031594,1788913271630687101,0.655507,237.145,128,0
4930,1788913271631031598,1788913271631334341,0.302743,-352.76,128,0
4931,1788913271632031591,1788913271632536628,0.505037,202.287,128,0
4932,1788913271633031585,1788913271633177485,0.1459,-359.143,128,0
4933,1788913271634031579,1788913271634405281,0.373702,227.796,128,0
4934,1788913271635031642,1788913271635622658,0.591016,217.377,128,0
4935,1788913271636031606,1788913271636276340,0.244734,-346.318,128,0
4936,1788913271637031540,1788913271637491623,0.460083,215.283,128,0
4937,1788913271638032886,1788913271638724849,0.691963,233.226,128,0
4938,1788913271639031597,1788913271639366438,0.334841,-358.411,128,0
4939,1788913271640031511,1788913271640586049,0.554538,219.611,128,0
4940,1788913271641031565,1788913271641246163,0.214598,-339.886,128,0
4941,1788913271642031619,1788913271642444564,0.412945,198.401,128,0
4942,1788913271643031472,1788913271643675536,0.644064,230.972,128,0
4943,1788913271644031556,1788913271644309221,0.277665,-366.315,128,0
4944,1788913271645031490,1788913271645542547,0.511057,233.326,128,0
4945,1788913271646031473,1788913271646178706,0.147233,-363.841,128,0
4946,1788913271647031457,1788913271647400070,0.368613,221.364,128,0
4947,1788913271648031591,1788913271648608180,0.576589,208.11,128,0
4948,1788913271649031494,1788913271649272071,0.240577,-336.109,128,0
4949,1788913271650031559,1788913271650470472,0.438913,198.401,128,0
4950,1788913271651031642,1788913271651708076,0.676434,237.604,128,0
4951,1788913271652031556,1788913271652338144,0.306588,-369.932,128,0
4952,1788913271653031549,1788913271653574286,0.542737,236.142,128,0
4953,1788913271654031573,1788913271654203161,0.171588,-371.125,128,0
4954,1788913271655031517,1788913271655441717,0.4102,238.556,128,0
4955,1788913271656031481,1788913271656670996,0.639515,229.279,128,0
4956,1788913271657031495,1788913271657307516,0.276021,-363.48,128,0
4957,1788913271658031558,1788913271658538197,0.506639,230.681,128,0
4958,1788913271659031622,1788913271659176701,0.145079,-361.496,128,0
4959,1788913271660031576,1788913271660397053,0.365477,220.352,128,0
4960,1788913271661031760,1788913271661618708,0.586948,221.655,128,0
4961,1788913271662031583,1788913271662264966,0.233383,-353.742,128,0
4962,1788913271663031527,1788913271663486701,0.455174,221.735,128,0
4963,1788913271664031571,1788913271664705049,0.673478,218.348,128,0
4964,1788913271665031574,1788913271665353361,0.321787,-351.688,128,0
4965,1788913271666031578,1788913271666523951,0.492373,170.59,128,0
4966,1788913271667031532,1788913271667225862,0.19433,-298.089,128,0
4967,1788913271668031505,1788913271668400970,0.369465,175.108,128,0
4968,1788913271669031559,1788913271669659693,0.628134,258.723,128,0
4969,1788913271670031543,1788913271670266739,0.235196,-392.954,128,0
4970,1788913271671031527,1788913271671525462,0.493935,258.723,128,0
4971,1788913271672031570,1788913271672126957,0.095387,-398.505,128,0
4972,1788913271673031464,1788913271673395098,0.363634,268.141,128,0
4973,1788913271674031538,1788913271674623194,0.591656,228.096,128,0
4974,1788913271675031551,1788913271675261498,0.229947,-361.696,128,0
4975,1788913271676031545,1788913271676490556,0.459011,229.058,128,0
4976,1788913271677031599,1788913271677177690,0.146091,-312.866,128,0
4977,1788913271678031603,1788913271678349422,0.317819,171.732,128,0
4978,1788913271679031517,1788913271679571017,0.5395,221.595,128,0
4979,1788913271680031570,1788913271680252159,0.220589,-318.858,128,0
4980,1788913271681031564,1788913271681436034,0.40447,183.875,128,0
4981,1788913271682031888,1788913271682654663,0.622775,218.629,128,0
4982,1788913271683031521,1788913271683304698,0.273177,-349.965,128,0
4983,1788913271684031575,1788913271684523898,0.492323,219.2,128,0
4984,1788913271685031579,1788913271685178551,0.146972,-345.347,128,0
4985,1788913271686031583,1788913271686390739,0.359156,212.188,128,0
4986,1788913271687031667,1788913271687610440,0.578773,219.701,128,0
4987,1788913271688031540,1788913271688258791,0.227251,-351.649,128,0
4988,1788913271689031544,1788913271689488070,0.456526,229.279,128,0
4989,1788913271690033511,1788913271690697532,0.664021,209.462,128,0
4990,1788913271691031561,1788913271691346485,0.314924,-351.047,128,0
4991,1788913271692031530,1788913271692570464,0.538934,223.979,128,0
4992,1788913271693031575,1788913271693208637,0.177062,-361.827,128,0
4993,1788913271694031658,1788913271694430712,0.399054,222.075,128,0
4994,1788913271695031522,1788913271695646867,0.615345,216.155,128,0
4995,1788913271696031485,1788913271696309635,0.27815,-337.232,128,0
4996,1788913271697031589,1788913271697511393,0.479804,201.758,128,0
4997,1788913271698031633,1788913271698760939,0.729306,249.546,128,0
4998,1788913271699031597,1788913271699379957,0.34836,-380.982,128,0
4999,1788913271700031520,1788913271700605479,0.573959,225.522,128,0
5000,1788913271701031494,1788913271701245064,0.21357,-360.415,128,0
5001,1788913271702031568,1788913271702472980,0.441412,227.916,128,0
5002,1788913271703031642,1788913271703695597,0.663955,222.617,128,0
5003,1788913271704031626,1788913271704340472,0.308846,-355.125,128,0
5004,1788913271705031529,1788913271705561576,0.530047,221.104,128,0
5005,1788913271706031663,1788913271706208565,0.176902,-353.011,128,0
5006,1788913271707031476,1788913271707429909,0.398433,221.344,128,0
