seq,send_time_ns,scheduled_time_ns,drift_us
144,1788913447988230844,1788913447988230660,0.18
145,1788913447989230952,1788913447989230660,0.29
146,1788913447990230789,1788913447990230660,0.13
147,1788913447991230857,1788913447991230660,0.20
148,1788913447992230845,1788913447992230660,0.18
149,1788913447993230793,1788913447993230660,0.13
150,1788913447994230811,1788913447994230660,0.15
151,1788913447995230938,1788913447995230660,0.28
152,1788913447996230826,1788913447996230660,0.17
153,1788913447997230754,1788913447997230660,0.09
154,1788913447998230831,1788913447998230660,0.17
155,1788913447999230829,1788913447999230660,0.17
156,1788913448000230937,1788913448000230660,0.28
157,1788913448001230935,1788913448001230660,0.28
158,1788913448002230832,1788913448002230660,0.17
159,1788913448003230830,1788913448003230660,0.17
160,1788913448004230928,1788913448004230660,0.27
161,1788913448005230845,1788913448005230660,0.18
162,1788913448006230803,1788913448006230660,0.14
163,1788913448007230831,1788913448007230660,0.17
164,1788913448008230759,1788913448008230660,0.10
165,1788913448009230807,1788913448009230660,0.15
166,1788913448010230764,1788913448010230660,0.10
167,1788913448011230782,1788913448011230660,0.12
168,1788913448012230830,1788913448012230660,0.17
169,1788913448013230878,1788913448013230660,0.22
170,1788913448014230905,1788913448014230660,0.24
171,1788913448015232336,1788913448015230660,1.68
172,1788913448016230790,1788913448016230660,0.13
173,1788913448017230828,1788913448017230660,0.17
174,1788913448018230826,1788913448018230660,0.17
175,1788913448019230844,1788913448019230660,0.18
176,1788913448020230771,1788913448020230660,0.11
177,1788913448021230819,1788913448021230660,0.16
178,1788913448022230817,1788913448022230660,0.16
179,1788913448023230855,1788913448023230660,0.20
180,1788913448024230782,1788913448024230660,0.12
181,1788913448025230770,1788913448025230660,0.11
182,1788913448026230978,1788913448026230660,0.32
183,1788913448027230806,1788913448027230660,0.15
184,1788913448028230783,1788913448028230660,0.12
185,1788913448029230831,1788913448029230660,0.17
186,1788913448030238814,1788913448030230660,8.15
187,1788913448031230786,1788913448031230660,0.13
188,1788913448032230804,1788913448032230660,0.14
189,1788913448033230772,1788913448033230660,0.11
190,1788913448034230790,1788913448034230660,0.13
191,1788913448035230958,1788913448035230660,0.30
192,1788913448036230775,1788913448036230660,0.12
193,1788913448037230833,1788913448037230660,0.17
194,1788913448038230821,1788913448038230660,0.16
195,1788913448039230908,1788913448039230660,0.25
196,1788913448040230816,1788913448040230660,0.16
197,1788913448041230844,1788913448041230660,0.18
198,1788913448042230912,1788913448042230660,0.25
199,1788913448043230779,1788913448043230660,0.12
200,1788913448044230857,1788913448044230660,0.20
201,1788913448045230785,1788913448045230660,0.12
202,1788913448046230782,1788913448046230660,0.12
203,1788913448047230840,1788913448047230660,0.18
204,1788913448048230838,1788913448048230660,0.18
205,1788913448049230765,1788913448049230660,0.10
206,1788913448050230833,1788913448050230660,0.17
207,1788913448051230941,1788913448051230660,0.28
208,1788913448052230849,1788913448052230660,0.19
209,1788913448053230767,1788913448053230660,0.11
210,1788913448054230875,1788913448054230660,0.21
211,1788913448055230842,1788913448055230660,0.18
212,1788913448056230790,1788913448056230660,0.13
213,1788913448057230848,1788913448057230660,0.19
214,1788913448058230745,1788913448058230660,0.09
215,1788913448059230813,1788913448059230660,0.15
216,1788913448060241160,1788913448060230660,10.50
217,1788913448061230858,1788913448061230660,0.20
218,1788913448062230776,1788913448062230660,0.12
219,1788913448063230784,1788913448063230660,0.12
220,1788913448064230852,1788913448064230660,0.19
221,1788913448065230849,1788913448065230660,0.19
222,1788913448066230777,1788913448066230660,0.12
223,1788913448067231145,1788913448067230660,0.48
224,1788913448068230792,1788913448068230660,0.13
