seq,send_time_ns,scheduled_time_ns,drift_us
97,1788913382069755690,1788913382069755598,0.09
98,1788913382070755808,1788913382070755598,0.21
99,1788913382071755776,1788913382071755598,0.18
100,1788913382072755745,1788913382072755598,0.15
101,1788913382073755763,1788913382073755598,0.17
102,1788913382074755792,1788913382074755598,0.19
103,1788913382075755760,1788913382075755598,0.16
104,1788913382076755728,1788913382076755598,0.13
105,1788913382077755777,1788913382077755598,0.18
106,1788913382078755795,1788913382078755598,0.20
107,1788913382079755743,1788913382079755598,0.14
108,1788913382080755772,1788913382080755598,0.17
109,1788913382081755730,1788913382081755598,0.13
110,1788913382082755779,1788913382082755598,0.18
111,1788913382083755807,1788913382083755598,0.21
112,1788913382084755765,1788913382084755598,0.17
113,1788913382085755804,1788913382085755598,0.21
114,1788913382086755902,1788913382086755598,0.30
115,1788913382088225328,1788913382087755598,469.73
116,1788913382088755719,1788913382088755598,0.12
117,1788913382089755707,1788913382089755598,0.11
118,1788913382090755755,1788913382090755598,0.16
119,1788913382091755824,1788913382091755598,0.23
120,1788913382092755823,1788913382092755598,0.23
121,1788913382093755731,1788913382093755598,0.13
122,1788913382094755879,1788913382094755598,0.28
123,1788913382095755757,1788913382095755598,0.16
124,1788913382096755726,1788913382096755598,0.13
125,1788913382097755754,1788913382097755598,0.16
126,1788913382098755793,1788913382098755598,0.20
127,1788913382099755821,1788913382099755598,0.22
128,1788913382100755679,1788913382100755598,0.08
129,1788913382101755888,1788913382101755598,0.29
130,1788913382102769832,1788913382102755598,14.23
131,1788913382103755774,1788913382103755598,0.18
132,1788913382104755743,1788913382104755598,0.14
133,1788913382105755781,1788913382105755598,0.18
134,1788913382106755760,1788913382106755598,0.16
135,1788913382107755788,1788913382107755598,0.19
136,1788913382108755776,1788913382108755598,0.18
137,1788913382109755815,1788913382109755598,0.22
138,1788913382110755873,1788913382110755598,0.28
139,1788913382111755781,1788913382111755598,0.18
140,1788913382112755770,1788913382112755598,0.17
141,1788913382113755718,1788913382113755598,0.12
142,1788913382114755867,1788913382114755598,0.27
143,1788913382115764882,1788913382115755598,9.28
144,1788913382116755803,1788913382116755598,0.20
145,1788913382117755701,1788913382117755598,0.10
146,1788913382118755770,1788913382118755598,0.17
147,1788913382119755758,1788913382119755598,0.16
148,1788913382120755847,1788913382120755598,0.25
149,1788913382121755785,1788913382121755598,0.19
150,1788913382122755803,1788913382122755598,0.20
151,1788913382123755832,1788913382123755598,0.23
152,1788913382124755780,1788913382124755598,0.18
153,1788913382125755799,1788913382125755598,0.20
154,1788913382126755837,1788913382126755598,0.24
155,1788913382127755875,1788913382127755598,0.28
156,1788913382128761204,1788913382128755598,5.61
157,1788913382129755782,1788913382129755598,0.18
158,1788913382130755760,1788913382130755598,0.16
159,1788913382131755769,1788913382131755598,0.17
160,1788913382132755837,1788913382132755598,0.24
161,1788913382133755875,1788913382133755598,0.28
162,1788913382134755734,1788913382134755598,0.14
163,1788913382135755752,1788913382135755598,0.15
164,1788913382136755720,1788913382136755598,0.12
165,1788913382137755739,1788913382137755598,0.14
166,1788913382138755877,1788913382138755598,0.28
167,1788913382139755785,1788913382139755598,0.19
168,1788913382140755804,1788913382140755598,0.21
169,1788913382141758117,1788913382141755598,2.52
170,1788913382142755701,1788913382142755598,0.10
171,1788913382143755769,1788913382143755598,0.17
172,1788913382144755787,1788913382144755598,0.19
173,1788913382145755786,1788913382145755598,0.19
174,1788913382146756015,1788913382146755598,0.42
175,1788913382147755803,1788913382147755598,0.20
176,1788913382148755711,1788913382148755598,0.11
177,1788913382149755749,1788913382149755598,0.15
178,1788913382150755728,1788913382150755598,0.13
179,1788913382151755776,1788913382151755598,0.18
180,1788913382152755794,1788913382152755598,0.20
181,1788913382153755753,1788913382153755598,0.15
182,1788913382154758506,1788913382154755598,2.91
183,1788913382155755779,1788913382155755598,0.18
184,1788913382156755708,1788913382156755598,0.11
185,1788913382157755736,1788913382157755598,0.14
186,1788913382158755755,1788913382158755598,0.16
187,1788913382159755903,1788913382159755598,0.30
188,1788913382160755751,1788913382160755598,0.15
189,1788913382161755720,1788913382161755598,0.12
190,1788913382162755758,1788913382162755598,0.16
191,1788913382163755786,1788913382163755598,0.19
192,1788913382164755835,1788913382164755598,0.24
193,1788913382165755773,1788913382165755598,0.17
194,1788913382166755782,1788913382166755598,0.18
195,1788913382167755740,1788913382167755598,0.14
196,1788913382168755718,1788913382168755598,0.12
197,1788913382169755776,1788913382169755598,0.18
198,1788913382170755775,1788913382170755598,0.18
199,1788913382171755753,1788913382171755598,0.15
200,1788913382172755772,1788913382172755598,0.17
201,1788913382173755750,1788913382173755598,0.15
202,1788913382174755778,1788913382174755598,0.18
203,1788913382175755777,1788913382175755598,0.18
204,1788913382176755705,1788913382176755598,0.11
205,1788913382177756044,1788913382177755598,0.45
206,1788913382178755762,1788913382178755598,0.16
207,1788913382179755740,1788913382179755598,0.14
208,1788913382180755919,1788913382180755598,0.32
209,1788913382181755767,1788913382181755598,0.17
210,1788913382182755765,1788913382182755598,0.17
211,1788913382183755734,1788913382183755598,0.14
212,1788913382184755752,1788913382184755598,0.15
213,1788913382185755861,1788913382185755598,0.26
214,1788913382186755759,1788913382186755598,0.16
215,1788913382187755757,1788913382187755598,0.16
216,1788913382188755695,1788913382188755598,0.10
217,1788913382189755724,1788913382189755598,0.13
218,1788913382190755792,1788913382190755598,0.19
219,1788913382191755691,1788913382191755598,0.09
220,1788913382192755749,1788913382192755598,0.15
221,1788913382193755888,1788913382193755598,0.29
222,1788913382194755705,1788913382194755598,0.11
223,1788913382195755744,1788913382195755598,0.15
224,1788913382196755782,1788913382196755598,0.18
225,1788913382197755741,1788913382197755598,0.14
226,1788913382198755879,1788913382198755598,0.28
227,1788913382199755727,1788913382199755598,0.13
228,1788913382200755776,1788913382200755598,0.18
229,1788913382201755734,1788913382201755598,0.14
230,1788913382202755712,1788913382202755598,0.11
231,1788913382203755881,1788913382203755598,0.28
232,1788913382204755760,1788913382204755598,0.16
233,1788913382205755738,1788913382205755598,0.14
234,1788913382206755786,1788913382206755598,0.19
235,1788913382207755855,1788913382207755598,0.26
236,1788913382208755803,1788913382208755598,0.20
237,1788913382209755711,1788913382209755598,0.11
238,1788913382210755739,1788913382210755598,0.14
239,1788913382211755858,1788913382211755598,0.26
240,1788913382212755786,1788913382212755598,0.19
241,1788913382213755765,1788913382213755598,0.17
242,1788913382214755773,1788913382214755598,0.17
243,1788913382215755841,1788913382215755598,0.24
244,1788913382216755720,1788913382216755598,0.12
245,1788913382217755758,1788913382217755598,0.16
246,1788913382218755706,1788913382218755598,0.11
247,1788913382219755775,1788913382219755598,0.18
248,1788913382220755733,1788913382220755598,0.14
249,1788913382221755812,1788913382221755598,0.21
250,1788913382222755720,1788913382222755598,0.12
251,1788913382223755799,1788913382223755598,0.20
252,1788913382224755757,1788913382224755598,0.16
253,1788913382225755755,1788913382225755598,0.16
254,1788913382226755764,1788913382226755598,0.17
255,1788913382227755722,1788913382227755598,0.12
256,1788913382228755740,1788913382228755598,0.14
257,1788913382229755829,1788913382229755598,0.23
258,1788913382230755737,1788913382230755598,0.14
259,1788913382231755715,1788913382231755598,0.12
260,1788913382232755834,1788913382232755598,0.24
261,1788913382233755792,1788913382233755598,0.19
262,1788913382234755760,1788913382234755598,0.16
263,1788913382235755699,1788913382235755598,0.10
264,1788913382236755817,1788913382236755598,0.22
265,1788913382237755816,1788913382237755598,0.22
266,1788913382238755714,1788913382238755598,0.12
267,1788913382239755712,1788913382239755598,0.11
268,1788913382240755801,1788913382240755598,0.20
269,1788913382241755719,1788913382241755598,0.12
270,1788913382242755727,1788913382242755598,0.13
271,1788913382243755746,1788913382243755598,0.15
272,1788913382244755794,1788913382244755598,0.20
273,1788913382245755732,1788913382245755598,0.13
274,1788913382246755731,1788913382246755598,0.13
275,1788913382247755709,1788913382247755598,0.11
276,1788913382248755708,1788913382248755598,0.11
277,1788913382249755796,1788913382249755598,0.20
278,1788913382250755825,1788913382250755598,0.23
279,1788913382251755823,1788913382251755598,0.23
280,1788913382252755721,1788913382252755598,0.12
281,1788913382253755689,1788913382253755598,0.09
282,1788913382254755748,1788913382254755598,0.15
283,1788913382255755836,1788913382255755598,0.24
284,1788913382256755775,1788913382256755598,0.18
285,1788913382257755763,1788913382257755598,0.17
286,1788913382258755811,1788913382258755598,0.21
287,1788913382259755780,1788913382259755598,0.18
288,1788913382260755738,1788913382260755598,0.14
289,1788913382261755776,1788913382261755598,0.18
290,1788913382262755735,1788913382262755598,0.14
291,1788913382263755703,1788913382263755598,0.10
292,1788913382264755701,1788913382264755598,0.10
293,1788913382265755760,1788913382265755598,0.16
294,1788913382266755778,1788913382266755598,0.18
295,1788913382267755787,1788913382267755598,0.19
296,1788913382268755845,1788913382268755598,0.25
297,1788913382269755753,1788913382269755598,0.15
298,1788913382270755692,1788913382270755598,0.09
299,1788913382271755770,1788913382271755598,0.17
300,1788913382272755718,1788913382272755598,0.12
301,1788913382273755737,1788913382273755598,0.14
302,1788913382274755805,1788913382274755598,0.21
303,1788913382275755673,1788913382275755598,0.07
304,1788913382276755832,1788913382276755598,0.23
305,1788913382277755760,1788913382277755598,0.16
306,1788913382278755769,1788913382278755598,0.17
307,1788913382279758472,1788913382279755598,2.87
308,1788913382280755725,1788913382280755598,0.13
309,1788913382281755834,1788913382281755598,0.24
310,1788913382282755742,1788913382282755598,0.14
311,1788913382283755770,1788913382283755598,0.17
312,1788913382284755869,1788913382284755598,0.27
313,1788913382285755827,1788913382285755598,0.23
314,1788913382286755706,1788913382286755598,0.11
315,1788913382287755774,1788913382287755598,0.18
316,1788913382288755772,1788913382288755598,0.17
317,1788913382289755781,1788913382289755598,0.18
318,1788913382290755859,1788913382290755598,0.26
319,1788913382291755797,1788913382291755598,0.20
320,1788913382292766165,1788913382292755598,10.57
321,1788913382293755764,1788913382293755598,0.17
322,1788913382294755733,1788913382294755598,0.14
323,1788913382295755781,1788913382295755598,0.18
324,1788913382296755799,1788913382296755598,0.20
325,1788913382297755758,1788913382297755598,0.16
326,1788913382298755746,1788913382298755598,0.15
327,1788913382299755784,1788913382299755598,0.19
328,1788913382300755763,1788913382300755598,0.17
329,1788913382301755801,1788913382301755598,0.20
330,1788913382302755990,1788913382302755598,0.39
331,1788913382303755808,1788913382303755598,0.21
332,1788913382304755846,1788913382304755598,0.25
333,1788913382305764160,1788913382305755598,8.56
334,1788913382306755753,1788913382306755598,0.15
335,1788913382307755761,1788913382307755598,0.16
336,1788913382308755790,1788913382308755598,0.19
337,1788913382309755770,1788913382309755598,0.17
338,1788913382310755746,1788913382310755598,0.15
339,1788913382311755695,1788913382311755598,0.10
340,1788913382312755743,1788913382312755598,0.14
341,1788913382313755832,1788913382313755598,0.23
342,1788913382314755730,1788913382314755598,0.13
343,1788913382315755838,1788913382315755598,0.24
344,1788913382316755827,1788913382316755598,0.23
345,1788913382317755795,1788913382317755598,0.20
346,1788913382318758589,1788913382318755598,2.99
347,1788913382319755732,1788913382319755598,0.13
348,1788913382320755700,1788913382320755598,0.10
349,1788913382321755748,1788913382321755598,0.15
350,1788913382322755777,1788913382322755598,0.18
351,1788913382323755725,1788913382323755598,0.13
352,1788913382324755814,1788913382324755598,0.22
353,1788913382325755772,1788913382325755598,0.17
354,1788913382326755750,1788913382326755598,0.15
355,1788913382327755769,1788913382327755598,0.17
356,1788913382328755757,1788913382328755598,0.16
357,1788913382329755775,1788913382329755598,0.18
358,1788913382330755754,1788913382330755598,0.16
359,1788913382331757726,1788913382331755598,2.13
360,1788913382332755791,1788913382332755598,0.19
361,1788913382333755669,1788913382333755598,0.07
362,1788913382334755797,1788913382334755598,0.20
363,1788913382335755766,1788913382335755598,0.17
364,1788913382336755734,1788913382336755598,0.14
365,1788913382337755732,1788913382337755598,0.13
366,1788913382338755781,1788913382338755598,0.18
367,1788913382339755759,1788913382339755598,0.16
368,1788913382340755707,1788913382340755598,0.11
369,1788913382341755846,1788913382341755598,0.25
370,1788913382342755774,1788913382342755598,0.18
371,1788913382343755723,1788913382343755598,0.12
372,1788913382344755851,1788913382344755598,0.25
373,1788913382345755749,1788913382345755598,0.15
374,1788913382346755798,1788913382346755598,0.20
375,1788913382347755786,1788913382347755598,0.19
376,1788913382348755774,1788913382348755598,0.18
377,1788913382349755923,1788913382349755598,0.33
378,1788913382350755681,1788913382350755598,0.08
379,1788913382351755779,1788913382351755598,0.18
380,1788913382352755788,1788913382352755598,0.19
381,1788913382353755756,1788913382353755598,0.16
382,1788913382354755785,1788913382354755598,0.19
383,1788913382355755783,1788913382355755598,0.18
384,1788913382356755791,1788913382356755598,0.19
385,1788913382357755710,1788913382357755598,0.11
386,1788913382358755748,1788913382358755598,0.15
387,1788913382359755797,1788913382359755598,0.20
388,1788913382360755845,1788913382360755598,0.25
389,1788913382361755763,1788913382361755598,0.17
390,1788913382362755791,1788913382362755598,0.19
391,1788913382363755670,1788913382363755598,0.07
392,1788913382364755748,1788913382364755598,0.15
393,1788913382365755747,1788913382365755598,0.15
394,1788913382366755755,1788913382366755598,0.16
395,1788913382367755784,1788913382367755598,0.19
396,1788913382368755782,1788913382368755598,0.18
397,1788913382369755820,1788913382369755598,0.22
398,1788913382370755738,1788913382370755598,0.14
399,1788913382371755797,1788913382371755598,0.20
400,1788913382372755805,1788913382372755598,0.21
401,1788913382373755703,1788913382373755598,0.10
402,1788913382374755722,1788913382374755598,0.12
403,1788913382375755790,1788913382375755598,0.19
404,1788913382376755759,1788913382376755598,0.16
405,1788913382377755787,1788913382377755598,0.19
406,1788913382378755755,1788913382378755598,0.16
407,1788913382379755814,1788913382379755598,0.22
408,1788913382380755872,1788913382380755598,0.27
409,1788913382381755721,1788913382381755598,0.12
410,1788913382382755729,1788913382382755598,0.13
411,1788913382383755878,1788913382383755598,0.28
412,1788913382384755755,1788913382384755598,0.16
413,1788913382385755704,1788913382385755598,0.11
414,1788913382386755692,1788913382386755598,0.09
415,1788913382387755741,1788913382387755598,0.14
416,1788913382388755869,1788913382388755598,0.27
417,1788913382389755717,1788913382389755598,0.12
418,1788913382390755806,1788913382390755598,0.21
419,1788913382391755784,1788913382391755598,0.19
420,1788913382392755742,1788913382392755598,0.14
421,1788913382393755841,1788913382393755598,0.24
422,1788913382394755809,1788913382394755598,0.21
423,1788913382395755738,1788913382395755598,0.14
424,1788913382396755916,1788913382396755598,0.32
425,1788913382397755824,1788913382397755598,0.23
426,1788913382398755813,1788913382398755598,0.21
427,1788913382399755811,1788913382399755598,0.21
428,1788913382400755739,1788913382400755598,0.14
429,1788913382401755708,1788913382401755598,0.11
430,1788913382402755756,1788913382402755598,0.16
431,1788913382403755674,1788913382403755598,0.08
432,1788913382404755793,1788913382404755598,0.20
433,1788913382405755771,1788913382405755598,0.17
434,1788913382406755739,1788913382406755598,0.14
435,1788913382407755708,1788913382407755598,0.11
436,1788913382408755807,1788913382408755598,0.21
437,1788913382409755865,1788913382409755598,0.27
438,1788913382410755673,1788913382410755598,0.07
439,1788913382411755792,1788913382411755598,0.19
440,1788913382412755780,1788913382412755598,0.18
441,1788913382413755758,1788913382413755598,0.16
442,1788913382414755797,1788913382414755598,0.20
443,1788913382415755785,1788913382415755598,0.19
444,1788913382416755753,1788913382416755598,0.15
445,1788913382417755762,1788913382417755598,0.16
446,1788913382418755810,1788913382418755598,0.21
447,1788913382419755828,1788913382419755598,0.23
448,1788913382420755777,1788913382420755598,0.18
449,1788913382421755805,1788913382421755598,0.21
450,1788913382422755894,1788913382422755598,0.30
451,1788913382423755772,1788913382423755598,0.17
452,1788913382424755820,1788913382424755598,0.22
453,1788913382425755718,1788913382425755598,0.12
454,1788913382426755717,1788913382426755598,0.12
455,1788913382427755786,1788913382427755598,0.19
456,1788913382428755774,1788913382428755598,0.18
457,1788913382429755702,1788913382429755598,0.10
458,1788913382430755771,1788913382430755598,0.17
459,1788913382431755759,1788913382431755598,0.16
460,1788913382432755737,1788913382432755598,0.14
461,1788913382433755745,1788913382433755598,0.15
462,1788913382434755754,1788913382434755598,0.16
463,1788913382435755893,1788913382435755598,0.29
464,1788913382436755751,1788913382436755598,0.15
465,1788913382437755779,1788913382437755598,0.18
466,1788913382438755807,1788913382438755598,0.21
467,1788913382439755686,1788913382439755598,0.09
468,1788913382440755764,1788913382440755598,0.17
469,1788913382441755823,1788913382441755598,0.23
470,1788913382442755791,1788913382442755598,0.19
471,1788913382443755739,1788913382443755598,0.14
472,1788913382444755737,1788913382444755598,0.14
473,1788913382445755986,1788913382445755598,0.39
474,1788913382446755734,1788913382446755598,0.14
475,1788913382447755793,1788913382447755598,0.20
476,1788913382448755861,1788913382448755598,0.26
477,1788913382449755719,1788913382449755598,0.12
478,1788913382450755768,1788913382450755598,0.17
479,1788913382451755796,1788913382451755598,0.20
480,1788913382452755784,1788913382452755598,0.19
481,1788913382453755763,1788913382453755598,0.17
482,1788913382454755791,1788913382454755598,0.19
483,1788913382455755750,1788913382455755598,0.15
484,1788913382456770135,1788913382456755598,14.54
485,1788913382457755786,1788913382457755598,0.19
486,1788913382458755865,1788913382458755598,0.27
487,1788913382459755723,1788913382459755598,0.12
488,1788913382460755791,1788913382460755598,0.19
489,1788913382461755720,1788913382461755598,0.12
490,1788913382462755808,1788913382462755598,0.21
491,1788913382463755747,1788913382463755598,0.15
492,1788913382464755795,1788913382464755598,0.20
493,1788913382465755713,1788913382465755598,0.12
494,1788913382466755772,1788913382466755598,0.17
495,1788913382467755740,1788913382467755598,0.14
496,1788913382468755809,1788913382468755598,0.21
497,1788913382469766397,1788913382469755598,10.80
498,1788913382470755735,1788913382470755598,0.14
499,1788913382471755703,1788913382471755598,0.10
500,1788913382472755802,1788913382472755598,0.20
501,1788913382473755710,1788913382473755598,0.11
502,1788913382474755929,1788913382474755598,0.33
503,1788913382475755847,1788913382475755598,0.25
504,1788913382476755695,1788913382476755598,0.10
505,1788913382477755754,1788913382477755598,0.16
506,1788913382478755732,1788913382478755598,0.13
507,1788913382479755901,1788913382479755598,0.30
508,1788913382480755719,1788913382480755598,0.12
509,1788913382481755797,1788913382481755598,0.20
510,1788913382482764632,1788913382482755598,9.03
511,1788913382483755764,1788913382483755598,0.17
512,1788913382484755702,1788913382484755598,0.10
513,1788913382485755791,1788913382485755598,0.19
514,1788913382486755719,1788913382486755598,0.12
515,1788913382487755737,1788913382487755598,0.14
516,1788913382488755756,1788913382488755598,0.16
517,1788913382489755794,1788913382489755598,0.20
518,1788913382490755802,1788913382490755598,0.20
519,1788913382491755771,1788913382491755598,0.17
520,1788913382492755859,1788913382492755598,0.26
521,1788913382493755767,1788913382493755598,0.17
522,1788913382494755766,1788913382494755598,0.17
523,1788913382495755724,1788913382495755598,0.13
524,1788913382496755753,1788913382496755598,0.15
525,1788913382497755781,1788913382497755598,0.18
526,1788913382498755729,1788913382498755598,0.13
527,1788913382499755758,1788913382499755598,0.16
528,1788913382500755776,1788913382500755598,0.18
529,1788913382501755765,1788913382501755598,0.17
530,1788913382502755803,1788913382502755598,0.20
531,1788913382503755771,1788913382503755598,0.17
532,1788913382504755770,1788913382504755598,0.17
533,1788913382505755798,1788913382505755598,0.20
534,1788913382506755786,1788913382506755598,0.19
535,1788913382507755724,1788913382507755598,0.13
536,1788913382508756885,1788913382508755598,1.29
537,1788913382509755772,1788913382509755598,0.17
538,1788913382510755730,1788913382510755598,0.13
539,1788913382511755768,1788913382511755598,0.17
540,1788913382512755777,1788913382512755598,0.18
541,1788913382513755865,1788913382513755598,0.27
542,1788913382514755773,1788913382514755598,0.17
543,1788913382515755722,1788913382515755598,0.12
544,1788913382516755820,1788913382516755598,0.22
545,1788913382517755708,1788913382517755598,0.11
546,1788913382518755747,1788913382518755598,0.15
547,1788913382519755715,1788913382519755598,0.12
548,1788913382520755733,1788913382520755598,0.14
549,1788913382521755732,1788913382521755598,0.13
550,1788913382522755810,1788913382522755598,0.21
551,1788913382523755789,1788913382523755598,0.19
552,1788913382524755707,1788913382524755598,0.11
553,1788913382525755785,1788913382525755598,0.19
554,1788913382526755834,1788913382526755598,0.24
555,1788913382527755712,1788913382527755598,0.11
556,1788913382528755760,1788913382528755598,0.16
557,1788913382529755759,1788913382529755598,0.16
558,1788913382530755747,1788913382530755598,0.15
559,1788913382531755906,1788913382531755598,0.31
560,1788913382532755784,1788913382532755598,0.19
561,1788913382533755742,1788913382533755598,0.14
562,1788913382534755811,1788913382534755598,0.21
563,1788913382535755789,1788913382535755598,0.19
564,1788913382536755787,1788913382536755598,0.19
565,1788913382537755756,1788913382537755598,0.16
566,1788913382538755794,1788913382538755598,0.20
567,1788913382539755792,1788913382539755598,0.19
568,1788913382540755721,1788913382540755598,0.12
569,1788913382541755729,1788913382541755598,0.13
570,1788913382542755748,1788913382542755598,0.15
571,1788913382543755766,1788913382543755598,0.17
572,1788913382544755774,1788913382544755598,0.18
573,1788913382545755803,1788913382545755598,0.20
574,1788913382546755701,1788913382546755598,0.10
575,1788913382547755810,1788913382547755598,0.21
576,1788913382548755808,1788913382548755598,0.21
577,1788913382549755726,1788913382549755598,0.13
578,1788913382550755815,1788913382550755598,0.22
579,1788913382551755713,1788913382551755598,0.12
580,1788913382552755751,1788913382552755598,0.15
581,1788913382553755770,1788913382553755598,0.17
582,1788913382554755778,1788913382554755598,0.18
583,1788913382555755736,1788913382555755598,0.14
584,1788913382556755755,1788913382556755598,0.16
585,1788913382557755933,1788913382557755598,0.34
586,1788913382558755802,1788913382558755598,0.20
587,1788913382559755770,1788913382559755598,0.17
588,1788913382560755758,1788913382560755598,0.16
589,1788913382561755756,1788913382561755598,0.16
590,1788913382562755715,1788913382562755598,0.12
591,1788913382563755773,1788913382563755598,0.17
592,1788913382564755761,1788913382564755598,0.16
593,1788913382565755780,1788913382565755598,0.18
594,1788913382566755818,1788913382566755598,0.22
595,1788913382567755707,1788913382567755598,0.11
596,1788913382568755825,1788913382568755598,0.23
597,1788913382569755803,1788913382569755598,0.20
598,1788913382570755882,1788913382570755598,0.28
599,1788913382571755770,1788913382571755598,0.17
600,1788913382572755759,1788913382572755598,0.16
601,1788913382573755857,1788913382573755598,0.26
602,1788913382574755795,1788913382574755598,0.20
603,1788913382575755754,1788913382575755598,0.16
604,1788913382576755682,1788913382576755598,0.08
605,1788913382577755730,1788913382577755598,0.13
606,1788913382578755779,1788913382578755598,0.18
607,1788913382579755767,1788913382579755598,0.17
608,1788913382580755786,1788913382580755598,0.19
609,1788913382581755734,1788913382581755598,0.14
610,1788913382582755702,1788913382582755598,0.10
611,1788913382583755760,1788913382583755598,0.16
612,1788913382584755749,1788913382584755598,0.15
613,1788913382585755788,1788913382585755598,0.19
614,1788913382586755736,1788913382586755598,0.14
615,1788913382587755734,1788913382587755598,0.14
616,1788913382588755753,1788913382588755598,0.15
617,1788913382589755691,1788913382589755598,0.09
618,1788913382590755749,1788913382590755598,0.15
619,1788913382591755798,1788913382591755598,0.20
620,1788913382592755746,1788913382592755598,0.15
621,1788913382593755764,1788913382593755598,0.17
622,1788913382594755783,1788913382594755598,0.18
623,1788913382595755691,1788913382595755598,0.09
624,1788913382596755830,1788913382596755598,0.23
625,1788913382597755788,1788913382597755598,0.19
626,1788913382598755826,1788913382598755598,0.23
627,1788913382599755795,1788913382599755598,0.20
628,1788913382600755753,1788913382600755598,0.15
629,1788913382601755801,1788913382601755598,0.20
630,1788913382602755790,1788913382602755598,0.19
631,1788913382603755738,1788913382603755598,0.14
632,1788913382604755927,1788913382604755598,0.33
633,1788913382605755755,1788913382605755598,0.16
