seq,send_time_ns,scheduled_time_ns,drift_us
126,1788913480900049628,1788913480900049421,0.21
127,1788913480901049587,1788913480901049421,0.17
128,1788913480902049525,1788913480902049421,0.10
129,1788913480903049573,1788913480903049421,0.15
130,1788913480904049522,1788913480904049421,0.10
131,1788913480905049670,1788913480905049421,0.25
132,1788913480906049599,1788913480906049421,0.18
133,1788913480907049587,1788913480907049421,0.17
134,1788913480908049535,1788913480908049421,0.11
135,1788913480909049614,1788913480909049421,0.19
136,1788913480910049572,1788913480910049421,0.15
137,1788913480911049571,1788913480911049421,0.15
138,1788913480912049569,1788913480912049421,0.15
139,1788913480913049587,1788913480913049421,0.17
140,1788913480914049545,1788913480914049421,0.12
141,1788913480915049594,1788913480915049421,0.17
142,1788913480916049532,1788913480916049421,0.11
143,1788913480917049591,1788913480917049421,0.17
144,1788913480918049649,1788913480918049421,0.23
145,1788913480919049538,1788913480919049421,0.12
146,1788913480920049646,1788913480920049421,0.23
147,1788913480921049615,1788913480921049421,0.19
148,1788913480922049633,1788913480922049421,0.21
149,1788913480923049621,1788913480923049421,0.20
150,1788913480924049549,1788913480924049421,0.13
151,1788913480925049628,1788913480925049421,0.21
152,1788913480926049536,1788913480926049421,0.12
153,1788913480927049575,1788913480927049421,0.15
154,1788913480928049583,1788913480928049421,0.16
155,1788913480929049642,1788913480929049421,0.22
156,1788913480930049590,1788913480930049421,0.17
157,1788913480931049679,1788913480931049421,0.26
158,1788913480932049587,1788913480932049421,0.17
159,1788913480933049585,1788913480933049421,0.16
160,1788913480934049604,1788913480934049421,0.18
161,1788913480935053609,1788913480935049421,4.19
162,1788913480936049630,1788913480936049421,0.21
163,1788913480937049598,1788913480937049421,0.18
164,1788913480938049547,1788913480938049421,0.13
165,1788913480939049605,1788913480939049421,0.18
166,1788913480940049574,1788913480940049421,0.15
167,1788913480941049532,1788913480941049421,0.11
168,1788913480942049600,1788913480942049421,0.18
169,1788913480943051072,1788913480943049421,1.65
170,1788913480944049567,1788913480944049421,0.15
171,1788913480945049545,1788913480945049421,0.12
172,1788913480946049664,1788913480946049421,0.24
173,1788913480947049532,1788913480947049421,0.11
174,1788913480948052316,1788913480948049421,2.90
175,1788913480949049619,1788913480949049421,0.20
176,1788913480950049607,1788913480950049421,0.19
177,1788913480951049566,1788913480951049421,0.14
178,1788913480952049554,1788913480952049421,0.13
