seq,send_time_ns,scheduled_time_ns,drift_us
64,1788913414974187574,1788913414974187404,0.17
65,1788913414975187573,1788913414975187404,0.17
66,1788913414976187591,1788913414976187404,0.19
67,1788913414977187729,1788913414977187404,0.33
68,1788913414978187638,1788913414978187404,0.23
69,1788913414979187606,1788913414979187404,0.20
70,1788913414980187554,1788913414980187404,0.15
71,1788913414981187532,1788913414981187404,0.13
72,1788913414982187611,1788913414982187404,0.21
73,1788913414983187529,1788913414983187404,0.12
74,1788913414984187527,1788913414984187404,0.12
75,1788913414985187565,1788913414985187404,0.16
76,1788913414986187604,1788913414986187404,0.20
77,1788913414987187512,1788913414987187404,0.11
78,1788913414988187530,1788913414988187404,0.13
79,1788913414989187508,1788913414989187404,0.10
80,1788913414990187577,1788913414990187404,0.17
81,1788913414991187515,1788913414991187404,0.11
82,1788913414992187674,1788913414992187404,0.27
83,1788913414993187611,1788913414993187404,0.21
84,1788913414994187590,1788913414994187404,0.19
85,1788913414995187598,1788913414995187404,0.19
86,1788913414996187607,1788913414996187404,0.20
87,1788913414997187525,1788913414997187404,0.12
88,1788913414998187553,1788913414998187404,0.15
89,1788913414999187652,1788913414999187404,0.25
90,1788913415000187580,1788913415000187404,0.18
91,1788913415001187618,1788913415001187404,0.21
92,1788913415002187496,1788913415002187404,0.09
93,1788913415003187614,1788913415003187404,0.21
94,1788913415004187513,1788913415004187404,0.11
95,1788913415005187611,1788913415005187404,0.21
96,1788913415006187599,1788913415006187404,0.20
97,1788913415007187578,1788913415007187404,0.17
98,1788913415008187606,1788913415008187404,0.20
99,1788913415009187594,1788913415009187404,0.19
100,1788913415010187642,1788913415010187404,0.24
101,1788913415011187591,1788913415011187404,0.19
102,1788913415012187589,1788913415012187404,0.18
103,1788913415013187547,1788913415013187404,0.14
104,1788913415014187505,1788913415014187404,0.10
105,1788913415015187624,1788913415015187404,0.22
106,1788913415016187592,1788913415016187404,0.19
107,1788913415017187500,1788913415017187404,0.10
108,1788913415018187578,1788913415018187404,0.17
109,1788913415019187497,1788913415019187404,0.09
110,1788913415020187615,1788913415020187404,0.21
111,1788913415021187593,1788913415021187404,0.19
112,1788913415022187602,1788913415022187404,0.20
113,1788913415023187560,1788913415023187404,0.16
114,1788913415024187598,1788913415024187404,0.19
115,1788913415025187527,1788913415025187404,0.12
116,1788913415026187655,1788913415026187404,0.25
117,1788913415027187563,1788913415027187404,0.16
118,1788913415028187551,1788913415028187404,0.15
119,1788913415029187580,1788913415029187404,0.18
120,1788913415030187638,1788913415030187404,0.23
121,1788913415031187536,1788913415031187404,0.13
122,1788913415032187574,1788913415032187404,0.17
123,1788913415033187583,1788913415033187404,0.18
124,1788913415034187551,1788913415034187404,0.15
125,1788913415035187539,1788913415035187404,0.14
126,1788913415036187487,1788913415036187404,0.08
127,1788913415037187556,1788913415037187404,0.15
128,1788913415038187584,1788913415038187404,0.18
129,1788913415039187563,1788913415039187404,0.16
130,1788913415040187621,1788913415040187404,0.22
131,1788913415041187589,1788913415041187404,0.18
132,1788913415042187627,1788913415042187404,0.22
133,1788913415043187585,1788913415043187404,0.18
134,1788913415044187564,1788913415044187404,0.16
135,1788913415045187572,1788913415045187404,0.17
136,1788913415046187590,1788913415046187404,0.19
137,1788913415047187589,1788913415047187404,0.18
138,1788913415048187507,1788913415048187404,0.10
139,1788913415049187545,1788913415049187404,0.14
140,1788913415050187623,1788913415050187404,0.22
141,1788913415051187582,1788913415051187404,0.18
142,1788913415052187570,1788913415052187404,0.17
143,1788913415053187588,1788913415053187404,0.18
144,1788913415054187597,1788913415054187404,0.19
145,1788913415055187565,1788913415055187404,0.16
146,1788913415056187733,1788913415056187404,0.33
147,1788913415057187581,1788913415057187404,0.18
148,1788913415058187640,1788913415058187404,0.24
149,1788913415059187498,1788913415059187404,0.09
150,1788913415060187546,1788913415060187404,0.14
151,1788913415061187525,1788913415061187404,0.12
152,1788913415062187593,1788913415062187404,0.19
153,1788913415063187611,1788913415063187404,0.21
154,1788913415064187529,1788913415064187404,0.12
155,1788913415065187588,1788913415065187404,0.18
156,1788913415066187546,1788913415066187404,0.14
157,1788913415067187544,1788913415067187404,0.14
158,1788913415068187663,1788913415068187404,0.26
159,1788913415069187591,1788913415069187404,0.19
160,1788913415070187649,1788913415070187404,0.24
161,1788913415071187577,1788913415071187404,0.17
162,1788913415072187536,1788913415072187404,0.13
163,1788913415073187564,1788913415073187404,0.16
164,1788913415074187622,1788913415074187404,0.22
165,1788913415075187641,1788913415075187404,0.24
166,1788913415076187619,1788913415076187404,0.21
167,1788913415077187537,1788913415077187404,0.13
168,1788913415078187515,1788913415078187404,0.11
169,1788913415079187624,1788913415079187404,0.22
170,1788913415080187572,1788913415080187404,0.17
171,1788913415081187520,1788913415081187404,0.12
172,1788913415082187528,1788913415082187404,0.12
173,1788913415083187557,1788913415083187404,0.15
174,1788913415084187565,1788913415084187404,0.16
175,1788913415085187573,1788913415085187404,0.17
176,1788913415086187552,1788913415086187404,0.15
177,1788913415087187570,1788913415087187404,0.17
178,1788913415088187508,1788913415088187404,0.10
179,1788913415089187596,1788913415089187404,0.19
180,1788913415090187554,1788913415090187404,0.15
181,1788913415091187583,1788913415091187404,0.18
182,1788913415092187561,1788913415092187404,0.16
183,1788913415093187610,1788913415093187404,0.21
184,1788913415094187588,1788913415094187404,0.18
185,1788913415095187596,1788913415095187404,0.19
186,1788913415096187595,1788913415096187404,0.19
187,1788913415097187543,1788913415097187404,0.14
188,1788913415098187571,1788913415098187404,0.17
189,1788913415099187529,1788913415099187404,0.12
190,1788913415100187557,1788913415100187404,0.15
191,1788913415101187496,1788913415101187404,0.09
192,1788913415102187504,1788913415102187404,0.10
193,1788913415103187592,1788913415103187404,0.19
194,1788913415104187570,1788913415104187404,0.17
195,1788913415105187559,1788913415105187404,0.15
196,1788913415106187567,1788913415106187404,0.16
197,1788913415107187515,1788913415107187404,0.11
198,1788913415108187604,1788913415108187404,0.20
199,1788913415109187592,1788913415109187404,0.19
200,1788913415110187620,1788913415110187404,0.22
201,1788913415111187498,1788913415111187404,0.09
202,1788913415112187607,1788913415112187404,0.20
203,1788913415113187625,1788913415113187404,0.22
204,1788913415114187633,1788913415114187404,0.23
205,1788913415115187572,1788913415115187404,0.17
206,1788913415116187550,1788913415116187404,0.15
207,1788913415117187649,1788913415117187404,0.24
208,1788913415118187546,1788913415118187404,0.14
209,1788913415119187565,1788913415119187404,0.16
210,1788913415120187713,1788913415120187404,0.31
211,1788913415121187611,1788913415121187404,0.21
212,1788913415122187570,1788913415122187404,0.17
213,1788913415123187598,1788913415123187404,0.19
214,1788913415124187556,1788913415124187404,0.15
215,1788913415125187595,1788913415125187404,0.19
216,1788913415126187553,1788913415126187404,0.15
217,1788913415127187551,1788913415127187404,0.15
218,1788913415128187559,1788913415128187404,0.15
219,1788913415129187597,1788913415129187404,0.19
220,1788913415130187536,1788913415130187404,0.13
221,1788913415131187584,1788913415131187404,0.18
222,1788913415132187622,1788913415132187404,0.22
223,1788913415133187621,1788913415133187404,0.22
224,1788913415134187639,1788913415134187404,0.23
225,1788913415135187577,1788913415135187404,0.17
226,1788913415136187626,1788913415136187404,0.22
227,1788913415137187604,1788913415137187404,0.20
228,1788913415138187592,1788913415138187404,0.19
229,1788913415139187580,1788913415139187404,0.18
230,1788913415140187548,1788913415140187404,0.14
231,1788913415141187497,1788913415141187404,0.09
232,1788913415142187645,1788913415142187404,0.24
233,1788913415143187573,1788913415143187404,0.17
234,1788913415144187532,1788913415144187404,0.13
235,1788913415145187480,1788913415145187404,0.08
236,1788913415146187578,1788913415146187404,0.17
237,1788913415147187526,1788913415147187404,0.12
238,1788913415148187575,1788913415148187404,0.17
239,1788913415149187633,1788913415149187404,0.23
240,1788913415150187561,1788913415150187404,0.16
241,1788913415151187590,1788913415151187404,0.19
242,1788913415152187608,1788913415152187404,0.20
243,1788913415153187556,1788913415153187404,0.15
244,1788913415154187555,1788913415154187404,0.15
245,1788913415155187503,1788913415155187404,0.10
246,1788913415156187601,1788913415156187404,0.20
247,1788913415157187680,1788913415157187404,0.28
248,1788913415158187508,1788913415158187404,0.10
249,1788913415159187576,1788913415159187404,0.17
250,1788913415160187604,1788913415160187404,0.20
251,1788913415161187593,1788913415161187404,0.19
252,1788913415162187601,1788913415162187404,0.20
253,1788913415163187599,1788913415163187404,0.20
254,1788913415164187718,1788913415164187404,0.31
255,1788913415165187629,1788913415165187404,0.23
256,1788913415166187514,1788913415166187404,0.11
257,1788913415167187615,1788913415167187404,0.21
258,1788913415168187531,1788913415168187404,0.13
259,1788913415169187509,1788913415169187404,0.10
260,1788913415170187547,1788913415170187404,0.14
261,1788913415171187576,1788913415171187404,0.17
262,1788913415172187634,1788913415172187404,0.23
263,1788913415173187592,1788913415173187404,0.19
264,1788913415174187530,1788913415174187404,0.13
265,1788913415175187499,1788913415175187404,0.10
266,1788913415176187617,1788913415176187404,0.21
267,1788913415177187615,1788913415177187404,0.21
268,1788913415178187644,1788913415178187404,0.24
269,1788913415179187652,1788913415179187404,0.25
270,1788913415180187630,1788913415180187404,0.23
271,1788913415181187508,1788913415181187404,0.10
272,1788913415182187537,1788913415182187404,0.13
273,1788913415183187555,1788913415183187404,0.15
274,1788913415184187563,1788913415184187404,0.16
275,1788913415185187572,1788913415185187404,0.17
276,1788913415186187620,1788913415186187404,0.22
277,1788913415187187498,1788913415187187404,0.09
278,1788913415188187506,1788913415188187404,0.10
279,1788913415189187525,1788913415189187404,0.12
280,1788913415190187513,1788913415190187404,0.11
281,1788913415191187561,1788913415191187404,0.16
282,1788913415192187620,1788913415192187404,0.22
283,1788913415193187518,1788913415193187404,0.11
284,1788913415194187606,1788913415194187404,0.20
285,1788913415195187575,1788913415195187404,0.17
286,1788913415196187593,1788913415196187404,0.19
287,1788913415197187511,1788913415197187404,0.11
288,1788913415198187499,1788913415198187404,0.10
289,1788913415199187678,1788913415199187404,0.27
290,1788913415200187536,1788913415200187404,0.13
291,1788913415201187584,1788913415201187404,0.18
292,1788913415202187552,1788913415202187404,0.15
293,1788913415203187561,1788913415203187404,0.16
294,1788913415204187599,1788913415204187404,0.20
295,1788913415205187587,1788913415205187404,0.18
296,1788913415206187495,1788913415206187404,0.09
297,1788913415207187624,1788913415207187404,0.22
298,1788913415208187602,1788913415208187404,0.20
299,1788913415209187550,1788913415209187404,0.15
300,1788913415210187519,1788913415210187404,0.12
301,1788913415211187517,1788913415211187404,0.11
302,1788913415212187515,1788913415212187404,0.11
303,1788913415213187593,1788913415213187404,0.19
304,1788913415214188373,1788913415214187404,0.97
305,1788913415215187630,1788913415215187404,0.23
306,1788913415216187558,1788913415216187404,0.15
307,1788913415217187586,1788913415217187404,0.18
308,1788913415218187625,1788913415218187404,0.22
309,1788913415219187573,1788913415219187404,0.17
310,1788913415220187541,1788913415220187404,0.14
311,1788913415221187670,1788913415221187404,0.27
312,1788913415222187518,1788913415222187404,0.11
313,1788913415223187576,1788913415223187404,0.17
314,1788913415224187575,1788913415224187404,0.17
315,1788913415225187503,1788913415225187404,0.10
316,1788913415226187491,1788913415226187404,0.09
317,1788913415227187539,1788913415227187404,0.14
318,1788913415228187628,1788913415228187404,0.22
319,1788913415229187626,1788913415229187404,0.22
320,1788913415230187514,1788913415230187404,0.11
321,1788913415231187532,1788913415231187404,0.13
322,1788913415232187510,1788913415232187404,0.11
323,1788913415233187569,1788913415233187404,0.17
324,1788913415234187627,1788913415234187404,0.22
325,1788913415235187615,1788913415235187404,0.21
326,1788913415236187604,1788913415236187404,0.20
327,1788913415237187562,1788913415237187404,0.16
328,1788913415238187590,1788913415238187404,0.19
329,1788913415239187588,1788913415239187404,0.18
330,1788913415240187767,1788913415240187404,0.36
331,1788913415241187595,1788913415241187404,0.19
332,1788913415242187563,1788913415242187404,0.16
333,1788913415243187541,1788913415243187404,0.14
334,1788913415244187580,1788913415244187404,0.18
335,1788913415245187558,1788913415245187404,0.15
336,1788913415246187586,1788913415246187404,0.18
337,1788913415247187615,1788913415247187404,0.21
338,1788913415248187633,1788913415248187404,0.23
339,1788913415249187541,1788913415249187404,0.14
340,1788913415250187579,1788913415250187404,0.17
341,1788913415251187638,1788913415251187404,0.23
342,1788913415252187586,1788913415252187404,0.18
343,1788913415253187544,1788913415253187404,0.14
344,1788913415254187632,1788913415254187404,0.23
345,1788913415255187541,1788913415255187404,0.14
346,1788913415256187589,1788913415256187404,0.18
347,1788913415257187537,1788913415257187404,0.13
348,1788913415258187545,1788913415258187404,0.14
349,1788913415259187634,1788913415259187404,0.23
350,1788913415260187602,1788913415260187404,0.20
351,1788913415261187641,1788913415261187404,0.24
352,1788913415262187549,1788913415262187404,0.14
353,1788913415263187507,1788913415263187404,0.10
354,1788913415264187625,1788913415264187404,0.22
355,1788913415265187563,1788913415265187404,0.16
356,1788913415266187582,1788913415266187404,0.18
357,1788913415267187550,1788913415267187404,0.15
358,1788913415268187548,1788913415268187404,0.14
359,1788913415269187607,1788913415269187404,0.20
360,1788913415270187555,1788913415270187404,0.15
361,1788913415271187613,1788913415271187404,0.21
362,1788913415272187551,1788913415272187404,0.15
363,1788913415273187580,1788913415273187404,0.18
364,1788913415274187638,1788913415274187404,0.23
365,1788913415275187616,1788913415275187404,0.21
366,1788913415276187574,1788913415276187404,0.17
367,1788913415277187542,1788913415277187404,0.14
368,1788913415278187551,1788913415278187404,0.15
369,1788913415279187699,1788913415279187404,0.29
370,1788913415280187587,1788913415280187404,0.18
371,1788913415281187566,1788913415281187404,0.16
372,1788913415282187624,1788913415282187404,0.22
373,1788913415283187572,1788913415283187404,0.17
374,1788913415284187600,1788913415284187404,0.20
375,1788913415285187609,1788913415285187404,0.20
376,1788913415286187557,1788913415286187404,0.15
377,1788913415287187585,1788913415287187404,0.18
378,1788913415288187584,1788913415288187404,0.18
379,1788913415289187532,1788913415289187404,0.13
380,1788913415290187600,1788913415290187404,0.20
381,1788913415291187588,1788913415291187404,0.18
382,1788913415292187566,1788913415292187404,0.16
383,1788913415293187605,1788913415293187404,0.20
384,1788913415294187553,1788913415294187404,0.15
385,1788913415295187591,1788913415295187404,0.19
386,1788913415296187570,1788913415296187404,0.17
387,1788913415297187528,1788913415297187404,0.12
388,1788913415298187736,1788913415298187404,0.33
389,1788913415299187584,1788913415299187404,0.18
390,1788913415300187583,1788913415300187404,0.18
391,1788913415301187581,1788913415301187404,0.18
392,1788913415302187489,1788913415302187404,0.09
393,1788913415303187487,1788913415303187404,0.08
394,1788913415304187556,1788913415304187404,0.15
395,1788913415305187614,1788913415305187404,0.21
396,1788913415306187532,1788913415306187404,0.13
397,1788913415307187691,1788913415307187404,0.29
398,1788913415308187559,1788913415308187404,0.15
399,1788913415309187637,1788913415309187404,0.23
400,1788913415310187675,1788913415310187404,0.27
401,1788913415311187584,1788913415311187404,0.18
402,1788913415312187522,1788913415312187404,0.12
403,1788913415313187540,1788913415313187404,0.14
404,1788913415314187619,1788913415314187404,0.21
405,1788913415315187587,1788913415315187404,0.18
406,1788913415316187505,1788913415316187404,0.10
407,1788913415317187804,1788913415317187404,0.40
408,1788913415318187621,1788913415318187404,0.22
409,1788913415319187630,1788913415319187404,0.23
410,1788913415320187738,1788913415320187404,0.33
411,1788913415321187556,1788913415321187404,0.15
412,1788913415322187545,1788913415322187404,0.14
413,1788913415323187713,1788913415323187404,0.31
414,1788913415324187591,1788913415324187404,0.19
415,1788913415325187589,1788913415325187404,0.18
416,1788913415326187567,1788913415326187404,0.16
417,1788913415327187596,1788913415327187404,0.19
418,1788913415328187544,1788913415328187404,0.14
419,1788913415329187582,1788913415329187404,0.18
420,1788913415330187621,1788913415330187404,0.22
421,1788913415331187569,1788913415331187404,0.17
422,1788913415332187627,1788913415332187404,0.22
423,1788913415333187596,1788913415333187404,0.19
424,1788913415334187524,1788913415334187404,0.12
425,1788913415335187712,1788913415335187404,0.31
426,1788913415336187550,1788913415336187404,0.15
427,1788913415337187598,1788913415337187404,0.19
428,1788913415338187647,1788913415338187404,0.24
429,1788913415339187555,1788913415339187404,0.15
430,1788913415340187573,1788913415340187404,0.17
431,1788913415341187692,1788913415341187404,0.29
432,1788913415342187530,1788913415342187404,0.13
433,1788913415343187588,1788913415343187404,0.18
434,1788913415344187556,1788913415344187404,0.15
435,1788913415345187585,1788913415345187404,0.18
436,1788913415346187603,1788913415346187404,0.20
437,1788913415347187680,1788913415347187404,0.28
438,1788913415348187548,1788913415348187404,0.14
439,1788913415349187577,1788913415349187404,0.17
440,1788913415350187585,1788913415350187404,0.18
441,1788913415351187543,1788913415351187404,0.14
442,1788913415352187622,1788913415352187404,0.22
443,1788913415353187600,1788913415353187404,0.20
444,1788913415354187718,1788913415354187404,0.31
445,1788913415355187566,1788913415355187404,0.16
446,1788913415356187715,1788913415356187404,0.31
447,1788913415357187693,1788913415357187404,0.29
448,1788913415358187621,1788913415358187404,0.22
449,1788913415359187579,1788913415359187404,0.17
450,1788913415360187538,1788913415360187404,0.13
451,1788913415361187526,1788913415361187404,0.12
452,1788913415362187654,1788913415362187404,0.25
453,1788913415363187703,1788913415363187404,0.30
454,1788913415364187631,1788913415364187404,0.23
455,1788913415365187579,1788913415365187404,0.17
456,1788913415366187617,1788913415366187404,0.21
457,1788913415367187556,1788913415367187404,0.15
458,1788913415368187584,1788913415368187404,0.18
459,1788913415369187662,1788913415369187404,0.26
460,1788913415370187540,1788913415370187404,0.14
461,1788913415371187599,1788913415371187404,0.20
462,1788913415372187547,1788913415372187404,0.14
463,1788913415373187535,1788913415373187404,0.13
464,1788913415374187554,1788913415374187404,0.15
465,1788913415375187512,1788913415375187404,0.11
466,1788913415376187680,1788913415376187404,0.28
467,1788913415377187578,1788913415377187404,0.17
468,1788913415378187486,1788913415378187404,0.08
469,1788913415379187685,1788913415379187404,0.28
470,1788913415380187593,1788913415380187404,0.19
471,1788913415381187592,1788913415381187404,0.19
472,1788913415382187540,1788913415382187404,0.14
473,1788913415383190523,1788913415383187404,3.12
474,1788913415384187516,1788913415384187404,0.11
475,1788913415385187705,1788913415385187404,0.30
476,1788913415386187513,1788913415386187404,0.11
477,1788913415387187511,1788913415387187404,0.11
478,1788913415388187539,1788913415388187404,0.14
479,1788913415389187537,1788913415389187404,0.13
480,1788913415390187576,1788913415390187404,0.17
481,1788913415391187594,1788913415391187404,0.19
482,1788913415392187592,1788913415392187404,0.19
483,1788913415393187611,1788913415393187404,0.21
484,1788913415394187629,1788913415394187404,0.23
485,1788913415395187527,1788913415395187404,0.12
486,1788913415396187585,1788913415396187404,0.18
487,1788913415397187644,1788913415397187404,0.24
488,1788913415398187672,1788913415398187404,0.27
489,1788913415399187500,1788913415399187404,0.10
490,1788913415400187609,1788913415400187404,0.20
491,1788913415401187537,1788913415401187404,0.13
492,1788913415402187515,1788913415402187404,0.11
493,1788913415403187533,1788913415403187404,0.13
494,1788913415404187682,1788913415404187404,0.28
495,1788913415405187540,1788913415405187404,0.14
496,1788913415406187568,1788913415406187404,0.16
497,1788913415407187576,1788913415407187404,0.17
498,1788913415408187595,1788913415408187404,0.19
499,1788913415409187533,1788913415409187404,0.13
500,1788913415410187551,1788913415410187404,0.15
501,1788913415411187600,1788913415411187404,0.20
502,1788913415412187537,1788913415412187404,0.13
503,1788913415413187696,1788913415413187404,0.29
504,1788913415414187614,1788913415414187404,0.21
505,1788913415415187562,1788913415415187404,0.16
506,1788913415416187591,1788913415416187404,0.19
507,1788913415417187519,1788913415417187404,0.12
508,1788913415418187527,1788913415418187404,0.12
509,1788913415419187686,1788913415419187404,0.28
510,1788913415420187604,1788913415420187404,0.20
511,1788913415421187592,1788913415421187404,0.19
512,1788913415422187690,1788913415422187404,0.29
513,1788913415423187539,1788913415423187404,0.14
514,1788913415424187587,1788913415424187404,0.18
515,1788913415425187715,1788913415425187404,0.31
516,1788913415426187513,1788913415426187404,0.11
517,1788913415427187541,1788913415427187404,0.14
518,1788913415428195374,1788913415428187404,7.97
519,1788913415429187598,1788913415429187404,0.19
520,1788913415430187526,1788913415430187404,0.12
521,1788913415431187625,1788913415431187404,0.22
522,1788913415432187663,1788913415432187404,0.26
523,1788913415433187641,1788913415433187404,0.24
524,1788913415434187590,1788913415434187404,0.19
525,1788913415435187648,1788913415435187404,0.24
526,1788913415436187586,1788913415436187404,0.18
527,1788913415437187544,1788913415437187404,0.14
528,1788913415438187572,1788913415438187404,0.17
529,1788913415439187511,1788913415439187404,0.11
530,1788913415440187519,1788913415440187404,0.12
531,1788913415441187657,1788913415441187404,0.25
532,1788913415442187545,1788913415442187404,0.14
533,1788913415443187654,1788913415443187404,0.25
534,1788913415444187602,1788913415444187404,0.20
535,1788913415445187530,1788913415445187404,0.13
536,1788913415446187629,1788913415446187404,0.23
537,1788913415447187527,1788913415447187404,0.12
538,1788913415448187575,1788913415448187404,0.17
539,1788913415449187513,1788913415449187404,0.11
540,1788913415450187672,1788913415450187404,0.27
541,1788913415451187540,1788913415451187404,0.14
542,1788913415452187508,1788913415452187404,0.10
543,1788913415453187656,1788913415453187404,0.25
544,1788913415454187575,1788913415454187404,0.17
545,1788913415455187563,1788913415455187404,0.16
546,1788913415456187621,1788913415456187404,0.22
547,1788913415457187540,1788913415457187404,0.14
548,1788913415458187628,1788913415458187404,0.22
549,1788913415459187576,1788913415459187404,0.17
550,1788913415460187625,1788913415460187404,0.22
551,1788913415461187562,1788913415461187404,0.16
552,1788913415462187631,1788913415462187404,0.23
553,1788913415463187750,1788913415463187404,0.35
554,1788913415464187587,1788913415464187404,0.18
555,1788913415465187576,1788913415465187404,0.17
556,1788913415466187584,1788913415466187404,0.18
557,1788913415467187502,1788913415467187404,0.10
558,1788913415468187500,1788913415468187404,0.10
559,1788913415469187569,1788913415469187404,0.17
560,1788913415470187527,1788913415470187404,0.12
561,1788913415471187615,1788913415471187404,0.21
562,1788913415472187674,1788913415472187404,0.27
563,1788913415473187522,1788913415473187404,0.12
564,1788913415474187500,1788913415474187404,0.10
565,1788913415475187629,1788913415475187404,0.23
566,1788913415476187546,1788913415476187404,0.14
567,1788913415477187565,1788913415477187404,0.16
568,1788913415478187623,1788913415478187404,0.22
569,1788913415479187622,1788913415479187404,0.22
570,1788913415480187560,1788913415480187404,0.16
571,1788913415481187518,1788913415481187404,0.11
572,1788913415482187616,1788913415482187404,0.21
573,1788913415483187524,1788913415483187404,0.12
574,1788913415484187543,1788913415484187404,0.14
575,1788913415485187771,1788913415485187404,0.37
576,1788913415486187579,1788913415486187404,0.17
577,1788913415487187637,1788913415487187404,0.23
578,1788913415488187636,1788913415488187404,0.23
579,1788913415489187564,1788913415489187404,0.16
580,1788913415490187492,1788913415490187404,0.09
581,1788913415491187621,1788913415491187404,0.22
582,1788913415492187519,1788913415492187404,0.12
583,1788913415493187567,1788913415493187404,0.16
584,1788913415494187666,1788913415494187404,0.26
585,1788913415495187614,1788913415495187404,0.21
586,1788913415496187642,1788913415496187404,0.24
587,1788913415497187650,1788913415497187404,0.25
588,1788913415498187558,1788913415498187404,0.15
589,1788913415499187547,1788913415499187404,0.14
590,1788913415500187755,1788913415500187404,0.35
591,1788913415501187593,1788913415501187404,0.19
592,1788913415502187521,1788913415502187404,0.12
593,1788913415503187650,1788913415503187404,0.25
594,1788913415504187498,1788913415504187404,0.09
595,1788913415505187526,1788913415505187404,0.12
596,1788913415506187675,1788913415506187404,0.27
597,1788913415507187563,1788913415507187404,0.16
598,1788913415508187491,1788913415508187404,0.09
599,1788913415509187569,1788913415509187404,0.17
600,1788913415510187558,1788913415510187404,0.15
601,1788913415511187566,1788913415511187404,0.16
602,1788913415512187504,1788913415512187404,0.10
603,1788913415513187572,1788913415513187404,0.17
604,1788913415514187551,1788913415514187404,0.15
605,1788913415515187489,1788913415515187404,0.09
606,1788913415516187567,1788913415516187404,0.16
607,1788913415517187485,1788913415517187404,0.08
608,1788913415518187604,1788913415518187404,0.20
609,1788913415519187632,1788913415519187404,0.23
610,1788913415520187670,1788913415520187404,0.27
611,1788913415521187609,1788913415521187404,0.20
612,1788913415522187597,1788913415522187404,0.19
613,1788913415523187615,1788913415523187404,0.21
614,1788913415524187583,1788913415524187404,0.18
615,1788913415525187582,1788913415525187404,0.18
616,1788913415526187590,1788913415526187404,0.19
617,1788913415527187598,1788913415527187404,0.19
618,1788913415528187616,1788913415528187404,0.21
619,1788913415529187565,1788913415529187404,0.16
620,1788913415530187603,1788913415530187404,0.20
621,1788913415531187661,1788913415531187404,0.26
622,1788913415532187589,1788913415532187404,0.18
623,1788913415533187648,1788913415533187404,0.24
624,1788913415534187546,1788913415534187404,0.14
625,1788913415535187584,1788913415535187404,0.18
626,1788913415536187542,1788913415536187404,0.14
627,1788913415537187561,1788913415537187404,0.16
628,1788913415538187649,1788913415538187404,0.24
629,1788913415539187577,1788913415539187404,0.17
630,1788913415540199688,1788913415540187404,12.28
631,1788913415541187624,1788913415541187404,0.22
632,1788913415542187562,1788913415542187404,0.16
633,1788913415543187620,1788913415543187404,0.22
