seq,send_ns,recv_ns,latency_ms,jitter_us,pkt_size,tos
2,1788913414912187611,1788913415488341002,576.153391,0.0,128,0
3,1788913414913187699,1788913415488965559,575.77786,-375.443,128,0
5,1788913414915187566,1788913415490181544,574.993978,215.985,128,0
6,1788913414916187634,1788913415490825888,574.638254,-355.656,128,0
7,1788913414917187542,1788913415491462478,574.274936,-363.41,128,0
9,1788913414919187569,1788913415492696703,573.509134,234.225,128,0
10,1788913414920187627,1788913415493336408,573.148781,-360.295,128,0
11,1788913414921187555,1788913415494005949,572.818394,-330.459,128,0
18,1788913414928187613,1788913415500388734,572.201121,5382.785,128,0
21,1788913414931187608,1788913415502781214,571.593606,1392.48,128,0
22,1788913414932187646,1788913415503426479,571.238833,-354.735,128,0
24,1788913414934187573,1788913415504685489,570.497916,259.01,128,0
25,1788913414935187611,1788913415505251336,570.063725,-434.153,128,0
26,1788913414936187570,1788913415505954139,569.766569,-297.197,128,0
28,1788913414938187626,1788913415507149953,568.962327,195.814,128,0
29,1788913414939187645,1788913415507791662,568.604017,-358.291,128,0
37,1788913414947187651,1788913415515361685,568.174034,6570.023,128,0
40,1788913414950187606,1788913415517731232,567.543626,1369.547,128,0
41,1788913414951187654,1788913415518375726,567.188072,-355.506,128,0
44,1788913414954187508,1788913415520752196,566.564688,1376.47,128,0
48,1788913414958187672,1788913415524306616,566.118944,2554.42,128,0
52,1788913414962187545,1788913415527820290,565.632745,2513.674,128,0
55,1788913414965187580,1788913415530142529,564.954949,1322.239,128,0
56,1788913414966187568,1788913415530820095,564.632527,-322.434,128,0
58,1788913414968187564,1788913415532105386,563.917822,285.291,128,0
59,1788913414969187543,1788913415532685560,563.498017,-419.826,128,0
63,1788913414973187536,1788913415536193484,563.005948,2507.924,128,0
71,1788913414981187532,1788913415543802800,562.615268,6609.316,128,0
74,1788913414984187527,1788913415546164753,561.977226,1361.953,128,0
75,1788913414985187565,1788913415546815278,561.627713,-349.475,128,0
77,1788913414987187512,1788913415548055515,560.868003,240.237,128,0
78,1788913414988187530,1788913415548677367,560.489837,-378.148,128,0
82,1788913414992187674,1788913415552163410,559.975736,2486.043,128,0
86,1788913414996187607,1788913415555734121,559.546514,2570.711,128,0
89,1788913414999187652,1788913415558113577,558.925925,1379.456,128,0
90,1788913415000187580,1788913415558755806,558.568226,-357.771,128,0
93,1788913415003187614,1788913415561113541,557.925927,1357.735,128,0
96,1788913415006187599,1788913415563508726,557.321127,1395.185,128,0
97,1788913415007187578,1788913415564148772,556.961194,-359.954,128,0
99,1788913415009187594,1788913415565376255,556.188661,227.483,128,0
100,1788913415010187642,1788913415566012434,555.824792,-363.821,128,0
101,1788913415011187591,1788913415566664402,555.476811,-348.032,128,0
108,1788913415018187578,1788913415573065631,554.878053,5401.229,128,0
111,1788913415021187593,1788913415575452009,554.264416,1386.378,128,0
112,1788913415022187602,1788913415576062780,553.875178,-389.229,128,0
114,1788913415024187598,1788913415577319849,553.132251,257.069,128,0
115,1788913415025187527,1788913415578015078,552.827551,-304.771,128,0
116,1788913415026187655,1788913415578606553,552.418898,-408.525,128,0
118,1788913415028187551,1788913415579897965,551.710414,291.412,128,0
119,1788913415029187580,1788913415580469483,551.281903,-428.482,128,0
120,1788913415030187638,1788913415581123926,550.936288,-345.557,128,0
127,1788913415037187556,1788913415587535585,550.348029,5411.659,128,0
130,1788913415040187621,1788913415589862001,549.67438,1326.416,128,0
131,1788913415041187589,1788913415590554966,549.367377,-307.035,128,0
133,1788913415043187585,1788913415591728588,548.541003,173.622,128,0
134,1788913415044187564,1788913415592418668,548.231104,-309.92,128,0
135,1788913415045187572,1788913415593065506,547.877934,-353.162,128,0
137,1788913415047187589,1788913415594283732,547.096143,218.226,128,0
138,1788913415048187507,1788913415594934628,546.747121,-349.104,128,0
142,1788913415052187570,1788913415598440458,546.252888,2505.83,128,0
145,1788913415055187565,1788913415600827778,545.640213,1387.32,128,0
146,1788913415056187733,1788913415601435193,545.24746,-392.585,128,0
149,1788913415059187498,1788913415603846919,544.659421,1411.726,128,0
150,1788913415060187546,1788913415604518984,544.331438,-327.935,128,0
152,1788913415062187593,1788913415605713706,543.526113,194.722,128,0
153,1788913415063187611,1788913415606384259,543.196648,-329.447,128,0
156,1788913415066187546,1788913415608749508,542.561962,1365.249,128,0
157,1788913415067187544,1788913415609375147,542.187603,-374.361,128,0
161,1788913415071187577,1788913415612917054,541.729477,2541.907,128,0
164,1788913415074187622,1788913415615247859,541.060237,1330.805,128,0
165,1788913415075187641,1788913415615944269,540.756628,-303.59,128,0
167,1788913415077187537,1788913415617111310,539.923773,167.041,128,0
168,1788913415078187515,1788913415617802702,539.615187,-308.608,128,0
170,1788913415080187572,1788913415618979079,538.791507,176.377,128,0
171,1788913415081187520,1788913415619671613,538.484093,-307.466,128,0
172,1788913415082187528,1788913415620313923,538.126395,-357.69,128,0
175,1788913415085187573,1788913415622687748,537.500175,1373.825,128,0
176,1788913415086187552,1788913415623343303,537.155751,-344.445,128,0
180,1788913415090187554,1788913415626817894,536.63034,2474.591,128,0
183,1788913415093187610,1788913415629233998,536.046388,1416.104,128,0
186,1788913415096187595,1788913415631614095,535.4265,1380.097,128,0
187,1788913415097187543,1788913415632236839,535.049296,-377.256,128,0
189,1788913415099187529,1788913415633483618,534.296089,246.779,128,0
190,1788913415100187557,1788913415634138812,533.951255,-344.806,128,0
191,1788913415101187496,1788913415634757738,533.570242,-381.074,128,0
198,1788913415108187604,1788913415641246411,533.058807,5488.673,128,0
201,1788913415111187498,1788913415643564201,532.376703,1317.79,128,0
202,1788913415112187607,1788913415644216520,532.028913,-347.681,128,0
205,1788913415115187572,1788913415646580356,531.392784,1363.836,128,0
206,1788913415116187550,1788913415647226132,531.038582,-354.224,128,0
208,1788913415118187546,1788913415648437746,530.2502,211.614,128,0
209,1788913415119187565,1788913415649088722,529.901157,-349.024,128,0
210,1788913415120187713,1788913415649724320,529.536607,-364.402,128,0
217,1788913415127187551,1788913415656175602,528.988051,5451.282,128,0
220,1788913415130187536,1788913415658515995,528.328459,1340.393,128,0
221,1788913415131187584,1788913415659169957,527.982373,-346.038,128,0
223,1788913415133187621,1788913415660382021,527.1944,212.064,128,0
224,1788913415134187639,1788913415661036544,526.848905,-345.477,128,0
225,1788913415135187577,1788913415661668234,526.480657,-368.31,128,0
227,1788913415137187604,1788913415662897922,525.710318,229.688,128,0
228,1788913415138187592,1788913415663536484,525.348892,-361.438,128,0
236,1788913415146187578,1788913415671121606,524.934028,6585.122,128,0
239,1788913415149187633,1788913415673479000,524.291367,1357.394,128,0
240,1788913415150187561,1788913415674135506,523.947945,-343.494,128,0
242,1788913415152187608,1788913415675343924,523.156316,208.418,128,0
243,1788913415153187556,1788913415675991814,522.804258,-352.11,128,0
247,1788913415157187680,1788913415679518994,522.331314,2527.18,128,0
251,1788913415161187593,1788913415683059238,521.871645,2540.244,128,0
254,1788913415164187718,1788913415685428515,521.240797,1369.277,128,0
255,1788913415165187629,1788913415686079591,520.891962,-348.924,128,0
257,1788913415167187615,1788913415687294310,520.106695,214.719,128,0
258,1788913415168187531,1788913415687947461,519.75993,-346.849,128,0
259,1788913415169187509,1788913415688577969,519.39046,-369.492,128,0
262,1788913415172187634,1788913415690969096,518.781462,1391.127,128,0
270,1788913415180187630,1788913415698503001,518.315371,6533.905,128,0
273,1788913415183187555,1788913415700898256,517.710701,1395.255,128,0
274,1788913415184187563,1788913415701587584,517.400021,-310.672,128,0
276,1788913415186187620,1788913415702769262,516.581642,181.678,128,0
277,1788913415187187498,1788913415703455764,516.268266,-313.498,128,0
281,1788913415191187561,1788913415706948820,515.761259,2493.056,128,0
285,1788913415195187575,1788913415710457946,515.270371,2509.126,128,0
289,1788913415199187678,1788913415713993963,514.806285,2536.017,128,0
292,1788913415202187552,1788913415716376394,514.188842,1382.431,128,0
295,1788913415205187587,1788913415718762421,513.574834,1386.027,128,0
296,1788913415206187495,1788913415719404060,513.216565,-358.361,128,0
300,1788913415210187519,1788913415722924337,512.736818,2520.277,128,0
304,1788913415214188373,1788913415726457698,512.269325,2533.361,128,0
307,1788913415217187586,1788913415728822716,511.63513,1365.018,128,0
310,1788913415220187541,1788913415731188607,511.001066,1365.891,128,0
311,1788913415221187670,1788913415731839593,510.651923,-349.014,128,0
313,1788913415223187576,1788913415733070022,509.882446,230.429,128,0
314,1788913415224187575,1788913415733706110,509.518535,-363.912,128,0
315,1788913415225187503,1788913415734336187,509.148684,-369.923,128,0
319,1788913415229187626,1788913415737886340,508.698714,2550.153,128,0
326,1788913415236187604,1788913415744307025,508.119421,5420.685,128,0
329,1788913415239187588,1788913415746656765,507.469177,1349.74,128,0
330,1788913415240187767,1788913415747325575,507.137808,-331.19,128,0
332,1788913415242187563,1788913415748514726,506.327163,189.151,128,0
333,1788913415243187541,1788913415749192092,506.004551,-322.634,128,0
334,1788913415244187580,1788913415749821768,505.634188,-370.324,128,0
336,1788913415246187586,1788913415751068207,504.880621,246.439,128,0
337,1788913415247187615,1788913415751691572,504.503957,-376.635,128,0
341,1788913415251187638,1788913415755201449,504.013811,2509.877,128,0
344,1788913415254187632,1788913415757594650,503.407018,1393.201,128,0
345,1788913415255187541,1788913415758200041,503.0125,-394.609,128,0
348,1788913415258187545,1788913415760614682,502.427137,1414.641,128,0
349,1788913415259187634,1788913415761227808,502.040174,-386.874,128,0
351,1788913415261187641,1788913415762482933,501.295292,255.125,128,0
352,1788913415262187549,1788913415763092281,500.904732,-390.652,128,0
355,1788913415265187563,1788913415765511731,500.324168,1419.45,128,0
356,1788913415266187582,1788913415766152428,499.964846,-359.303,128,0
360,1788913415270187555,1788913415769678686,499.491131,2526.258,128,0
363,1788913415273187580,1788913415772052992,498.865412,1374.306,128,0
364,1788913415274187638,1788913415772706814,498.519176,-346.178,128,0
366,1788913415276187574,1788913415773907527,497.719953,200.713,128,0
367,1788913415277187542,1788913415774570786,497.383244,-336.741,128,0
369,1788913415279187699,1788913415775771018,496.583319,200.232,128,0
370,1788913415280187587,1788913415776438535,496.250948,-332.483,128,0
371,1788913415281187566,1788913415777120389,495.932823,-318.146,128,0
374,1788913415284187600,1788913415779454229,495.266629,1333.84,128,0
375,1788913415285187609,1788913415780106238,494.918629,-347.991,128,0
379,1788913415289187532,1788913415783613911,494.426379,2507.673,128,0
382,1788913415292187566,1788913415786001973,493.814407,1388.062,128,0
385,1788913415295187591,1788913415788394492,493.206901,1392.519,128,0
386,1788913415296187570,1788913415789023147,492.835577,-371.345,128,0
388,1788913415298187736,1788913415790248105,492.060369,224.958,128,0
389,1788913415299187584,1788913415790881990,491.694406,-366.115,128,0
390,1788913415300187583,1788913415791544788,491.357205,-337.202,128,0
393,1788913415303187487,1788913415793915918,490.728431,1371.13,128,0
397,1788913415307187691,1788913415797427228,490.239537,2511.31,128,0
401,1788913415311187584,1788913415800971119,489.783535,2543.891,128,0
404,1788913415314187619,1788913415803361054,489.173435,1389.935,128,0
405,1788913415315187587,1788913415803989959,488.802372,-371.095,128,0
409,1788913415319187630,1788913415807510817,488.323187,2520.858,128,0
416,1788913415326187567,1788913415813929619,487.742052,5418.802,128,0
419,1788913415329187582,1788913415816311809,487.124227,1382.19,128,0
420,1788913415330187621,1788913415816971301,486.78368,-340.508,128,0
422,1788913415332187627,1788913415818179268,485.991641,207.967,128,0
423,1788913415333187596,1788913415818820847,485.633251,-358.421,128,0
424,1788913415334187524,1788913415819460191,485.272667,-360.656,128,0
428,1788913415338187647,1788913415822989956,484.802309,2529.765,128,0
435,1788913415345187585,1788913415829406313,484.218728,5416.357,128,0
438,1788913415348187548,1788913415831777353,483.589805,1371.04,128,0
439,1788913415349187577,1788913415832438168,483.250591,-339.185,128,0
441,1788913415351187543,1788913415833640544,482.453001,202.376,128,0
442,1788913415352187622,1788913415834286761,482.099139,-353.783,128,0
446,1788913415356187715,1788913415837853896,481.666181,2567.135,128,0
450,1788913415360187538,1788913415841351781,481.164243,2497.885,128,0
453,1788913415363187703,1788913415843720626,480.532923,1368.845,128,0
454,1788913415364187631,1788913415844368376,480.180745,-352.25,128,0
457,1788913415367187556,1788913415846713718,479.526162,1345.342,128,0
458,1788913415368187584,1788913415847389441,479.201857,-324.277,128,0
460,1788913415370187540,1788913415848579404,478.391864,189.963,128,0
461,1788913415371187599,1788913415849243264,478.055665,-336.14,128,0
464,1788913415374187554,1788913415851620736,477.433182,1377.472,128,0
465,1788913415375187512,1788913415852244050,477.056538,-376.686,128,0
469,1788913415379187685,1788913415855797629,476.609944,2553.579,128,0
472,1788913415382187540,1788913415858176023,475.988483,1378.394,128,0
473,1788913415383190523,1788913415858818233,475.62771,-357.79,128,0
475,1788913415385187705,1788913415860046597,474.858892,228.364,128,0
476,1788913415386187513,1788913415860681323,474.49381,-365.274,128,0
478,1788913415388187539,1788913415861904178,473.716639,222.855,128,0
479,1788913415389187537,1788913415862546307,473.35877,-357.871,128,0
480,1788913415390187576,1788913415863193246,473.00567,-353.061,128,0
483,1788913415393187611,1788913415865569285,472.381674,1376.039,128,0
484,1788913415394187629,1788913415866235941,472.048312,-333.344,128,0
488,1788913415398187672,1788913415869751499,471.563827,2515.558,128,0
491,1788913415401187537,1788913415872099696,470.912159,1348.197,128,0
494,1788913415404187682,1788913415874492967,470.305285,1393.271,128,0
495,1788913415405187540,1788913415875195830,470.00829,-297.137,128,0
497,1788913415407187576,1788913415876368671,469.181095,172.841,128,0
498,1788913415408187595,1788913415877078898,468.891303,-289.773,128,0
499,1788913415409187533,1788913415877644655,468.457122,-434.243,128,0
502,1788913415412187537,1788913415880067692,467.880155,1423.037,128,0
506,1788913415416187591,1788913415883557682,467.370091,2489.99,128,0
509,1788913415419187686,1788913415885913103,466.725417,1355.421,128,0
510,1788913415420187604,1788913415886579808,466.392204,-333.295,128,0
513,1788913415423187539,1788913415889002054,465.814515,1422.246,128,0
514,1788913415424187587,1788913415889588529,465.400942,-413.525,128,0
518,1788913415428195374,1788913415893119156,464.923782,2530.627,128,0
521,1788913415431187625,1788913415895498080,464.310455,1378.924,128,0
525,1788913415435187648,1788913415899035499,463.847851,2537.419,128,0
528,1788913415438187572,1788913415901401109,463.213537,1365.61,128,0
529,1788913415439187511,1788913415902045583,462.858072,-355.526,128,0
531,1788913415441187657,1788913415903233873,462.046216,188.29,128,0
532,1788913415442187545,1788913415903909735,461.72219,-324.138,128,0
533,1788913415443187654,1788913415904563777,461.376123,-345.958,128,0
534,1788913415444187602,1788913415904573966,460.386364,-989.811,128,0
535,1788913415445187530,1788913415905234580,460.04705,-339.386,128,0
536,1788913415446187629,1788913415905923077,459.735448,-311.503,128,0
544,1788913415454187575,1788913415913483231,459.295656,6560.154,128,0
547,1788913415457187540,1788913415915860533,458.672993,1377.302,128,0
548,1788913415458187628,1788913415916502642,458.315014,-357.891,128,0
550,1788913415460187625,1788913415917729895,457.54227,227.253,128,0
551,1788913415461187562,1788913415918376533,457.188971,-353.362,128,0
554,1788913415464187587,1788913415920745690,456.558103,1369.157,128,0
555,1788913415465187576,1788913415921379474,456.191898,-366.216,128,0
559,1788913415469187569,1788913415924915780,455.728211,2536.306,128,0
562,1788913415472187674,1788913415927295106,455.107432,1379.326,128,0
563,1788913415473187522,1788913415927938207,454.750685,-356.899,128,0
565,1788913415475187629,1788913415929162083,453.974454,223.876,128,0
566,1788913415476187546,1788913415929807179,453.619633,-354.904,128,0
569,1788913415479187622,1788913415932178960,452.991338,1371.781,128,0
570,1788913415480187560,1788913415932826690,452.63913,-352.27,128,0
573,1788913415483187524,1788913415935187350,451.999826,1360.66,128,0
574,1788913415484187543,1788913415935851151,451.663608,-336.199,128,0
578,1788913415488187636,1788913415939403748,451.216112,2552.597,128,0
579,1788913415489187564,1788913415940598069,451.410505,194.321,128,0
580,1788913415490187492,1788913415941818068,451.630576,219.999,128,0
581,1788913415491187621,1788913415942457483,451.269862,-360.585,128,0
582,1788913415492187519,1788913415943682211,451.494692,224.728,128,0
583,1788913415493187567,1788913415944897792,451.710225,215.581,128,0
584,1788913415494187666,1788913415945556944,451.369278,-340.848,128,0
585,1788913415495187614,1788913415946765091,451.577477,208.147,128,0
587,1788913415497187650,1788913415947985521,450.797871,220.43,128,0
588,1788913415498187558,1788913415948626388,450.43883,-359.133,128,0
589,1788913415499187547,1788913415949234404,450.046857,-391.984,128,0
591,1788913415501187593,1788913415951082577,449.894984,848.173,128,0
592,1788913415502187521,1788913415951718104,449.530583,-364.473,128,0
593,1788913415503187650,1788913415952362027,449.174377,-356.077,128,0
