seq,send_ns,recv_ns,latency_ms,jitter_us,pkt_size,tos
257,1788913332846695357,1788913333372592196,525.896839,2541.567,128,0
260,1788913332849695202,1788913333374955813,525.260611,1363.617,128,0
261,1788913332850695290,1788913333375605506,524.910216,-350.307,128,0
263,1788913332852695297,1788913333376831918,524.136621,226.412,128,0
264,1788913332853695105,1788913333377466784,523.771679,-365.134,128,0
265,1788913332854695242,1788913333378111609,523.416367,-355.175,128,0
269,1788913332858695156,1788913333381652875,522.957719,2541.266,128,0
276,1788913332865695235,1788913333388053234,522.357999,5400.359,128,0
279,1788913332868695150,1788913333390432820,521.73767,1379.586,128,0
280,1788913332869695218,1788913333391074569,521.379351,-358.251,128,0
282,1788913332871695185,1788913333392293126,520.597941,218.557,128,0
283,1788913332872695184,1788913333392958173,520.262989,-334.953,128,0
284,1788913332873695292,1788913333393599270,519.903978,-358.903,128,0
295,1788913332884695215,1788913333404047863,519.352648,9448.593,128,0
298,1788913332887695192,1788913333406392133,518.696941,1344.27,128,0
299,1788913332888695429,1788913333407057646,518.362217,-334.487,128,0
301,1788913332890695155,1788913333408260724,517.565569,203.078,128,0
302,1788913332891695154,1788913333408954711,517.259557,-306.013,128,0
310,1788913332899695131,1788913333416475403,516.780272,6520.692,128,0
313,1788913332902695216,1788913333418863104,516.167888,1387.701,128,0
314,1788913332903695225,1788913333419458797,515.763572,-404.307,128,0
316,1788913332905695172,1788913333420739175,515.044003,280.378,128,0
317,1788913332906695170,1788913333421330925,514.635755,-408.25,128,0
320,1788913332909695175,1788913333423760075,514.0649,1429.15,128,0
321,1788913332910695224,1788913333424397967,513.702743,-362.108,128,0
324,1788913332913695219,1788913333426749450,513.054231,1351.483,128,0
325,1788913332914695207,1788913333427394155,512.698948,-355.295,128,0
329,1788913332918695161,1788913333430966839,512.271678,2572.684,128,0
332,1788913332921695182,1788913333433282257,511.587075,1315.418,128,0
335,1788913332924695287,1788913333435701187,511.0059,1418.93,128,0
336,1788913332925695206,1788913333436362851,510.667645,-338.336,128,0
339,1788913332928695201,1788913333438730206,510.035005,1367.355,128,0
340,1788913332929695169,1788913333439354763,509.659594,-375.443,128,0
343,1788913332932695174,1788913333441740761,509.045587,1385.998,128,0
351,1788913332940695112,1788913333449298332,508.60322,6557.571,128,0
354,1788913332943695297,1788913333451667767,507.97247,1369.435,128,0
