seq,send_ns,recv_ns,latency_ms,jitter_us,pkt_size,tos
6416,1788913470725782020,1788913470725930677,0.148657,110.254,128,184
6417,1788913470726781276,1788913470726826340,0.045064,-104.337,128,184
6418,1788913470727781233,1788913470727814795,0.033562,-11.545,128,184
6419,1788913470728781281,1788913470728822637,0.041356,7.842,128,184
6420,1788913470729781328,1788913470729829087,0.047759,6.45,128,184
6421,1788913470730781296,1788913470730821600,0.040304,-7.487,128,184
6422,1788913470731781243,1788913470731826036,0.044793,4.436,128,184
6423,1788913470732781341,1788913470732819892,0.038551,-6.144,128,184
6424,1788913470733781268,1788913470733830509,0.049241,10.617,128,184
6425,1788913470734781245,1788913470734822922,0.041677,-7.587,128,184
6426,1788913470735781313,1788913470735818642,0.037329,-4.28,128,184
6427,1788913470736781280,1788913470736834589,0.053309,15.947,128,184
6428,1788913470737781258,1788913470737820801,0.039543,-13.788,128,184
6429,1788913470738782397,1788913470738934581,0.152184,113.78,128,184
6430,1788913470739781253,1788913470739821817,0.040564,-112.764,128,184
6431,1788913470740781260,1788913470740814852,0.033592,-6.965,128,184
6432,1788913470741781207,1788913470741826681,0.045474,11.829,128,184
6433,1788913470742781275,1788913470742821028,0.039753,-5.653,128,184
6434,1788913470743781202,1788913470743813972,0.03277,-7.056,128,184
6435,1788913470744781260,1788913470744826323,0.045063,12.351,128,184
6436,1788913470745781197,1788913470745825589,0.044392,-0.734,128,184
6437,1788913470746781234,1788913470746822361,0.041127,-3.228,128,184
6438,1788913470747781272,1788913470747817459,0.036187,-4.902,128,184
6439,1788913470748781300,1788913470748818458,0.037158,0.999,128,184
6440,1788913470749781227,1788913470749820750,0.039523,2.292,128,184
6441,1788913470750781234,1788913470750828231,0.046997,7.481,128,184
6442,1788913470751781332,1788913470751936551,0.155219,108.32,128,184
6443,1788913470752781309,1788913470752817576,0.036267,-118.975,128,184
6444,1788913470753781317,1788913470753817133,0.035816,-0.443,128,184
6445,1788913470754781394,1788913470754829073,0.047679,11.94,128,184
6446,1788913470755781231,1788913470755848997,0.067766,19.924,128,184
6447,1788913470756781369,1788913470756818497,0.037128,-30.5,128,184
6448,1788913470757781236,1788913470757826921,0.045685,8.424,128,184
6449,1788913470758781214,1788913470758820486,0.039272,-6.435,128,184
6450,1788913470759781291,1788913470759820463,0.039172,-0.023,128,184
6451,1788913470760781258,1788913470760819188,0.03793,-1.275,128,184
6452,1788913470761781216,1788913470761823584,0.042368,4.396,128,184
6453,1788913470762781233,1788913470762820446,0.039213,-3.138,128,184
6454,1788913470763781251,1788913470763818029,0.036778,-2.417,128,184
6455,1788913470764781268,1788913470764934634,0.153366,116.605,128,184
6456,1788913470765781215,1788913470765822111,0.040896,-112.523,128,184
6457,1788913470766781203,1788913470766818622,0.037419,-3.489,128,184
6458,1788913470767781220,1788913470767824911,0.043691,6.289,128,184
6459,1788913470768781278,1788913470768817835,0.036557,-7.076,128,184
6460,1788913470769781275,1788913470769817272,0.035997,-0.563,128,184
6461,1788913470770781283,1788913470770825314,0.044031,8.042,128,184
6462,1788913470771781290,1788913470771817227,0.035937,-8.087,128,184
6463,1788913470772781228,1788913470772823316,0.042088,6.089,128,184
6464,1788913470773781235,1788913470773820267,0.039032,-3.049,128,184
6465,1788913470774781293,1788913470774814253,0.03296,-6.014,128,184
6466,1788913470775781270,1788913470775820292,0.039022,6.039,128,184
6467,1788913470776781277,1788913470776820049,0.038772,-0.243,128,184
6468,1788913470777781285,1788913470777937726,0.156441,117.677,128,184
6469,1788913470778781322,1788913470778819002,0.03768,-118.724,128,184
6470,1788913470779781310,1788913470779819570,0.03826,0.568,128,184
6471,1788913470780781237,1788913470780819337,0.0381,-0.233,128,184
6472,1788913470781781254,1788913470781967921,0.186667,148.584,128,184
6473,1788913470782781252,1788913470782838446,0.057194,-129.475,128,184
6474,1788913470783781320,1788913470783834617,0.053297,-3.829,128,184
6475,1788913470784781377,1788913470784829575,0.048198,-5.042,128,184
6476,1788913470785781234,1788913470785836335,0.055101,6.76,128,184
6477,1788913470786781251,1788913470786832565,0.051314,-3.77,128,184
6478,1788913470787781289,1788913470787829216,0.047927,-3.349,128,184
6479,1788913470788781277,1788913470788835996,0.054719,6.78,128,184
6480,1788913470789781234,1788913470789834541,0.053307,-1.455,128,184
6481,1788913470790781271,1788913470790938973,0.157702,104.432,128,184
6482,1788913470791781239,1788913470791830128,0.048889,-108.845,128,184
6483,1788913470792781206,1788913470792832199,0.050993,2.071,128,184
6484,1788913470793781223,1788913470793831886,0.050663,-0.313,128,184
6485,1788913470794781311,1788913470794832194,0.050883,0.308,128,184
6486,1788913470795781248,1788913470795833123,0.051875,0.929,128,184
6487,1788913470796781246,1788913470796828722,0.047476,-4.401,128,184
6488,1788913470797781304,1788913470797833689,0.052385,4.967,128,184
6489,1788913470798781221,1788913470798833266,0.052045,-0.423,128,184
6490,1788913470799781248,1788913470799829135,0.047887,-4.131,128,184
6491,1788913470800781256,1788913470800832809,0.051553,3.674,128,184
6492,1788913470801781283,1788913470801834731,0.053448,1.922,128,184
6493,1788913470802781230,1788913470802831332,0.050102,-3.399,128,184
6494,1788913470803781328,1788913470803938950,0.157622,107.618,128,184
6495,1788913470804781296,1788913470804829894,0.048598,-109.056,128,184
