seq,send_time_ns,scheduled_time_ns,drift_us
122,1788913431498038929,1788913431498038769,0.16
123,1788913431499038937,1788913431499038769,0.17
124,1788913431500038935,1788913431500038769,0.17
125,1788913431501038983,1788913431501038769,0.21
126,1788913431502038931,1788913431502038769,0.16
127,1788913431503038918,1788913431503038769,0.15
128,1788913431504038976,1788913431504038769,0.21
129,1788913431505038974,1788913431505038769,0.20
130,1788913431506038945,1788913431506038769,0.18
131,1788913431507038943,1788913431507038769,0.17
132,1788913431508038910,1788913431508038769,0.14
133,1788913431509038888,1788913431509038769,0.12
134,1788913431510038906,1788913431510038769,0.14
135,1788913431511038954,1788913431511038769,0.18
136,1788913431512038982,1788913431512038769,0.21
137,1788913431513038909,1788913431513038769,0.14
138,1788913431514038877,1788913431514038769,0.11
139,1788913431515038925,1788913431515038769,0.16
140,1788913431516038982,1788913431516038769,0.21
141,1788913431517038920,1788913431517038769,0.15
142,1788913431518038908,1788913431518038769,0.14
143,1788913431519038865,1788913431519038769,0.10
144,1788913431520038913,1788913431520038769,0.14
145,1788913431521038881,1788913431521038769,0.11
146,1788913431522038979,1788913431522038769,0.21
147,1788913431523038906,1788913431523038769,0.14
148,1788913431524038914,1788913431524038769,0.14
149,1788913431525038922,1788913431525038769,0.15
150,1788913431526038930,1788913431526038769,0.16
151,1788913431527038987,1788913431527038769,0.22
152,1788913431528038885,1788913431528038769,0.12
153,1788913431529038923,1788913431529038769,0.15
154,1788913431530038961,1788913431530038769,0.19
155,1788913431531038968,1788913431531038769,0.20
156,1788913431532038906,1788913431532038769,0.14
157,1788913431533038934,1788913431533038769,0.17
158,1788913431534039002,1788913431534038769,0.23
159,1788913431535038949,1788913431535038769,0.18
160,1788913431536038907,1788913431536038769,0.14
161,1788913431537038864,1788913431537038769,0.10
162,1788913431538038882,1788913431538038769,0.11
163,1788913431539038940,1788913431539038769,0.17
164,1788913431540038918,1788913431540038769,0.15
165,1788913431541038906,1788913431541038769,0.14
166,1788913431542038913,1788913431542038769,0.14
167,1788913431543038941,1788913431543038769,0.17
168,1788913431544038899,1788913431544038769,0.13
169,1788913431545038926,1788913431545038769,0.16
170,1788913431546038944,1788913431546038769,0.17
171,1788913431547038952,1788913431547038769,0.18
172,1788913431548038990,1788913431548038769,0.22
173,1788913431549038988,1788913431549038769,0.22
174,1788913431550038915,1788913431550038769,0.15
175,1788913431551038883,1788913431551038769,0.11
176,1788913431552038951,1788913431552038769,0.18
177,1788913431553038898,1788913431553038769,0.13
178,1788913431554038956,1788913431554038769,0.19
179,1788913431555038894,1788913431555038769,0.12
180,1788913431556038891,1788913431556038769,0.12
181,1788913431557038909,1788913431557038769,0.14
182,1788913431558038967,1788913431558038769,0.20
183,1788913431559038965,1788913431559038769,0.20
184,1788913431560038983,1788913431560038769,0.21
185,1788913431561038930,1788913431561038769,0.16
186,1788913431562038878,1788913431562038769,0.11
187,1788913431563038916,1788913431563038769,0.15
188,1788913431564038913,1788913431564038769,0.14
189,1788913431565038911,1788913431565038769,0.14
190,1788913431566038929,1788913431566038769,0.16
191,1788913431567038947,1788913431567038769,0.18
192,1788913431568038955,1788913431568038769,0.19
193,1788913431569038912,1788913431569038769,0.14
194,1788913431570038950,1788913431570038769,0.18
195,1788913431571038918,1788913431571038769,0.15
196,1788913431572038895,1788913431572038769,0.13
197,1788913431573038893,1788913431573038769,0.12
198,1788913431574038921,1788913431574038769,0.15
199,1788913431575038959,1788913431575038769,0.19
200,1788913431576038886,1788913431576038769,0.12
201,1788913431577038924,1788913431577038769,0.15
202,1788913431578038852,1788913431578038769,0.08
203,1788913431579038960,1788913431579038769,0.19
204,1788913431580038907,1788913431580038769,0.14
205,1788913431581038885,1788913431581038769,0.12
206,1788913431582038913,1788913431582038769,0.14
207,1788913431583038940,1788913431583038769,0.17
208,1788913431584040681,1788913431584038769,1.91
209,1788913431585038916,1788913431585038769,0.15
210,1788913431586038974,1788913431586038769,0.20
211,1788913431587038931,1788913431587038769,0.16
212,1788913431588038969,1788913431588038769,0.20
213,1788913431589038957,1788913431589038769,0.19
214,1788913431590038934,1788913431590038769,0.17
215,1788913431591038852,1788913431591038769,0.08
216,1788913431592038920,1788913431592038769,0.15
217,1788913431593038938,1788913431593038769,0.17
218,1788913431594038956,1788913431594038769,0.19
219,1788913431595038913,1788913431595038769,0.14
220,1788913431596038921,1788913431596038769,0.15
221,1788913431597038939,1788913431597038769,0.17
222,1788913431598039016,1788913431598038769,0.25
223,1788913431599038884,1788913431599038769,0.12
224,1788913431600038922,1788913431600038769,0.15
225,1788913431601038870,1788913431601038769,0.10
226,1788913431602038857,1788913431602038769,0.09
227,1788913431603038975,1788913431603038769,0.21
228,1788913431604038993,1788913431604038769,0.22
229,1788913431605038910,1788913431605038769,0.14
230,1788913431606038918,1788913431606038769,0.15
231,1788913431607038916,1788913431607038769,0.15
232,1788913431608038904,1788913431608038769,0.14
233,1788913431609038941,1788913431609038769,0.17
234,1788913431610038909,1788913431610038769,0.14
235,1788913431611038857,1788913431611038769,0.09
236,1788913431612038955,1788913431612038769,0.19
237,1788913431613038963,1788913431613038769,0.19
238,1788913431614038970,1788913431614038769,0.20
239,1788913431615038958,1788913431615038769,0.19
240,1788913431616038986,1788913431616038769,0.22
241,1788913431617038893,1788913431617038769,0.12
242,1788913431618038931,1788913431618038769,0.16
243,1788913431619038949,1788913431619038769,0.18
244,1788913431620038886,1788913431620038769,0.12
245,1788913431621038864,1788913431621038769,0.10
246,1788913431622038902,1788913431622038769,0.13
247,1788913431623038880,1788913431623038769,0.11
248,1788913431624038908,1788913431624038769,0.14
249,1788913431625038865,1788913431625038769,0.10
250,1788913431626038933,1788913431626038769,0.16
251,1788913431627038931,1788913431627038769,0.16
252,1788913431628038888,1788913431628038769,0.12
253,1788913431629038866,1788913431629038769,0.10
254,1788913431630038964,1788913431630038769,0.20
255,1788913431631038962,1788913431631038769,0.19
256,1788913431632038929,1788913431632038769,0.16
257,1788913431633038977,1788913431633038769,0.21
258,1788913431634038875,1788913431634038769,0.11
259,1788913431635038893,1788913431635038769,0.12
260,1788913431636038930,1788913431636038769,0.16
261,1788913431637039008,1788913431637038769,0.24
262,1788913431638038886,1788913431638038769,0.12
263,1788913431639038944,1788913431639038769,0.17
264,1788913431640038992,1788913431640038769,0.22
265,1788913431641038929,1788913431641038769,0.16
266,1788913431642038947,1788913431642038769,0.18
267,1788913431643038935,1788913431643038769,0.17
268,1788913431644038912,1788913431644038769,0.14
269,1788913431645038970,1788913431645038769,0.20
270,1788913431646038858,1788913431646038769,0.09
271,1788913431647038875,1788913431647038769,0.11
272,1788913431648038943,1788913431648038769,0.17
273,1788913431649038901,1788913431649038769,0.13
274,1788913431650038949,1788913431650038769,0.18
275,1788913431651038926,1788913431651038769,0.16
276,1788913431652038974,1788913431652038769,0.20
277,1788913431653038892,1788913431653038769,0.12
278,1788913431654038950,1788913431654038769,0.18
279,1788913431655038897,1788913431655038769,0.13
280,1788913431656038905,1788913431656038769,0.14
281,1788913431657038933,1788913431657038769,0.16
282,1788913431658038900,1788913431658038769,0.13
283,1788913431659038948,1788913431659038769,0.18
284,1788913431660038926,1788913431660038769,0.16
285,1788913431661038874,1788913431661038769,0.10
286,1788913431662038851,1788913431662038769,0.08
287,1788913431663038949,1788913431663038769,0.18
288,1788913431664038967,1788913431664038769,0.20
289,1788913431665038955,1788913431665038769,0.19
290,1788913431666038932,1788913431666038769,0.16
291,1788913431667038920,1788913431667038769,0.15
292,1788913431668038948,1788913431668038769,0.18
293,1788913431669038945,1788913431669038769,0.18
294,1788913431670038913,1788913431670038769,0.14
295,1788913431671038851,1788913431671038769,0.08
296,1788913431672038879,1788913431672038769,0.11
297,1788913431673038906,1788913431673038769,0.14
298,1788913431674038994,1788913431674038769,0.23
299,1788913431675038902,1788913431675038769,0.13
300,1788913431676038890,1788913431676038769,0.12
301,1788913431677038907,1788913431677038769,0.14
302,1788913431678038955,1788913431678038769,0.19
303,1788913431679038943,1788913431679038769,0.17
304,1788913431680038921,1788913431680038769,0.15
305,1788913431681038949,1788913431681038769,0.18
306,1788913431682038996,1788913431682038769,0.23
307,1788913431683038944,1788913431683038769,0.17
308,1788913431684038932,1788913431684038769,0.16
309,1788913431685038909,1788913431685038769,0.14
310,1788913431686038897,1788913431686038769,0.13
311,1788913431687038905,1788913431687038769,0.14
312,1788913431688038903,1788913431688038769,0.13
313,1788913431689038880,1788913431689038769,0.11
314,1788913431690038948,1788913431690038769,0.18
315,1788913431691038896,1788913431691038769,0.13
316,1788913431692038954,1788913431692038769,0.18
317,1788913431693038951,1788913431693038769,0.18
318,1788913431694038919,1788913431694038769,0.15
319,1788913431695038937,1788913431695038769,0.17
320,1788913431696038954,1788913431696038769,0.18
321,1788913431697038942,1788913431697038769,0.17
322,1788913431698038930,1788913431698038769,0.16
323,1788913431699038917,1788913431699038769,0.15
324,1788913431700039005,1788913431700038769,0.24
325,1788913431701038943,1788913431701038769,0.17
326,1788913431702038991,1788913431702038769,0.22
327,1788913431703038928,1788913431703038769,0.16
328,1788913431704038906,1788913431704038769,0.14
329,1788913431705038914,1788913431705038769,0.14
330,1788913431706038902,1788913431706038769,0.13
331,1788913431707038930,1788913431707038769,0.16
332,1788913431708038947,1788913431708038769,0.18
333,1788913431709038925,1788913431709038769,0.16
334,1788913431710038953,1788913431710038769,0.18
335,1788913431711039021,1788913431711038769,0.25
336,1788913431712039008,1788913431712038769,0.24
337,1788913431713038896,1788913431713038769,0.13
338,1788913431714038864,1788913431714038769,0.10
339,1788913431715038891,1788913431715038769,0.12
340,1788913431716038899,1788913431716038769,0.13
341,1788913431717038977,1788913431717038769,0.21
342,1788913431718038955,1788913431718038769,0.19
343,1788913431719038892,1788913431719038769,0.12
344,1788913431720038900,1788913431720038769,0.13
345,1788913431721038888,1788913431721038769,0.12
346,1788913431722038915,1788913431722038769,0.15
347,1788913431723038913,1788913431723038769,0.14
348,1788913431724038941,1788913431724038769,0.17
349,1788913431725038929,1788913431725038769,0.16
350,1788913431726038906,1788913431726038769,0.14
351,1788913431727038944,1788913431727038769,0.17
352,1788913431728038972,1788913431728038769,0.20
353,1788913431729038960,1788913431729038769,0.19
354,1788913431730038968,1788913431730038769,0.20
355,1788913431731038915,1788913431731038769,0.15
356,1788913431732038983,1788913431732038769,0.21
357,1788913431733038940,1788913431733038769,0.17
358,1788913431734038928,1788913431734038769,0.16
359,1788913431735038916,1788913431735038769,0.15
360,1788913431736038954,1788913431736038769,0.18
361,1788913431737038882,1788913431737038769,0.11
362,1788913431738038859,1788913431738038769,0.09
363,1788913431739038897,1788913431739038769,0.13
364,1788913431740038935,1788913431740038769,0.17
365,1788913431741038933,1788913431741038769,0.16
366,1788913431742038880,1788913431742038769,0.11
367,1788913431743038888,1788913431743038769,0.12
368,1788913431744038885,1788913431744038769,0.12
369,1788913431745038873,1788913431745038769,0.10
370,1788913431746038861,1788913431746038769,0.09
371,1788913431747038949,1788913431747038769,0.18
372,1788913431748038947,1788913431748038769,0.18
373,1788913431749038964,1788913431749038769,0.20
374,1788913431750038932,1788913431750038769,0.16
375,1788913431751038930,1788913431751038769,0.16
376,1788913431752038918,1788913431752038769,0.15
377,1788913431753038895,1788913431753038769,0.13
378,1788913431754038903,1788913431754038769,0.13
379,1788913431755038911,1788913431755038769,0.14
380,1788913431756038918,1788913431756038769,0.15
381,1788913431757038916,1788913431757038769,0.15
382,1788913431758038954,1788913431758038769,0.18
383,1788913431759038901,1788913431759038769,0.13
384,1788913431760038879,1788913431760038769,0.11
385,1788913431761038907,1788913431761038769,0.14
386,1788913431762038875,1788913431762038769,0.11
387,1788913431763038973,1788913431763038769,0.20
388,1788913431764038900,1788913431764038769,0.13
389,1788913431765038878,1788913431765038769,0.11
390,1788913431766038956,1788913431766038769,0.19
391,1788913431767038873,1788913431767038769,0.10
392,1788913431768038951,1788913431768038769,0.18
393,1788913431769038959,1788913431769038769,0.19
394,1788913431770038977,1788913431770038769,0.21
395,1788913431771038934,1788913431771038769,0.17
396,1788913431772038852,1788913431772038769,0.08
397,1788913431773038930,1788913431773038769,0.16
398,1788913431774038938,1788913431774038769,0.17
399,1788913431775038915,1788913431775038769,0.15
400,1788913431776038973,1788913431776038769,0.20
401,1788913431777038921,1788913431777038769,0.15
402,1788913431778038899,1788913431778038769,0.13
403,1788913431779038956,1788913431779038769,0.19
404,1788913431780038884,1788913431780038769,0.12
405,1788913431781038952,1788913431781038769,0.18
406,1788913431782038930,1788913431782038769,0.16
407,1788913431783040590,1788913431783038769,1.82
408,1788913431784038945,1788913431784038769,0.18
409,1788913431785038923,1788913431785038769,0.15
410,1788913431786038910,1788913431786038769,0.14
411,1788913431787038888,1788913431787038769,0.12
412,1788913431788038926,1788913431788038769,0.16
413,1788913431789038893,1788913431789038769,0.12
414,1788913431790038972,1788913431790038769,0.20
415,1788913431791038969,1788913431791038769,0.20
416,1788913431792038887,1788913431792038769,0.12
417,1788913431793038964,1788913431793038769,0.20
418,1788913431794038942,1788913431794038769,0.17
419,1788913431795038970,1788913431795038769,0.20
420,1788913431796038948,1788913431796038769,0.18
421,1788913431797038946,1788913431797038769,0.18
422,1788913431798038933,1788913431798038769,0.16
423,1788913431799038971,1788913431799038769,0.20
424,1788913431800038929,1788913431800038769,0.16
425,1788913431801038997,1788913431801038769,0.23
426,1788913431802038894,1788913431802038769,0.12
427,1788913431803038942,1788913431803038769,0.17
428,1788913431804038889,1788913431804038769,0.12
429,1788913431805038937,1788913431805038769,0.17
430,1788913431806038915,1788913431806038769,0.15
431,1788913431807038953,1788913431807038769,0.18
432,1788913431808038921,1788913431808038769,0.15
433,1788913431809038948,1788913431809038769,0.18
434,1788913431810038926,1788913431810038769,0.16
435,1788913431811038964,1788913431811038769,0.20
436,1788913431812038982,1788913431812038769,0.21
437,1788913431813038899,1788913431813038769,0.13
438,1788913431814038927,1788913431814038769,0.16
439,1788913431815038975,1788913431815038769,0.21
440,1788913431816038962,1788913431816038769,0.19
441,1788913431817038860,1788913431817038769,0.09
442,1788913431818038958,1788913431818038769,0.19
443,1788913431819038996,1788913431819038769,0.23
444,1788913431820038853,1788913431820038769,0.08
445,1788913431821038991,1788913431821038769,0.22
446,1788913431822038909,1788913431822038769,0.14
447,1788913431823038957,1788913431823038769,0.19
448,1788913431824038934,1788913431824038769,0.17
449,1788913431825038952,1788913431825038769,0.18
450,1788913431826038940,1788913431826038769,0.17
451,1788913431827038898,1788913431827038769,0.13
452,1788913431828038915,1788913431828038769,0.15
453,1788913431829038853,1788913431829038769,0.08
454,1788913431830039552,1788913431830038769,0.78
455,1788913431831038998,1788913431831038769,0.23
456,1788913431832038906,1788913431832038769,0.14
457,1788913431833038954,1788913431833038769,0.18
458,1788913431834038921,1788913431834038769,0.15
459,1788913431835039000,1788913431835038769,0.23
460,1788913431836038927,1788913431836038769,0.16
461,1788913431837038925,1788913431837038769,0.16
462,1788913431838038983,1788913431838038769,0.21
463,1788913431839038960,1788913431839038769,0.19
464,1788913431840038968,1788913431840038769,0.20
465,1788913431841038966,1788913431841038769,0.20
466,1788913431842039014,1788913431842038769,0.24
467,1788913431843038921,1788913431843038769,0.15
468,1788913431844038959,1788913431844038769,0.19
469,1788913431845038957,1788913431845038769,0.19
470,1788913431846038894,1788913431846038769,0.12
471,1788913431847038952,1788913431847038769,0.18
472,1788913431848038940,1788913431848038769,0.17
473,1788913431849038978,1788913431849038769,0.21
474,1788913431850038925,1788913431850038769,0.16
475,1788913431851038903,1788913431851038769,0.13
476,1788913431852038941,1788913431852038769,0.17
477,1788913431853038899,1788913431853038769,0.13
478,1788913431854038936,1788913431854038769,0.17
479,1788913431855038954,1788913431855038769,0.18
480,1788913431856038972,1788913431856038769,0.20
481,1788913431857038930,1788913431857038769,0.16
482,1788913431858038977,1788913431858038769,0.21
483,1788913431859039005,1788913431859038769,0.24
484,1788913431860038973,1788913431860038769,0.20
485,1788913431861038921,1788913431861038769,0.15
486,1788913431862038948,1788913431862038769,0.18
487,1788913431863038926,1788913431863038769,0.16
488,1788913431864038994,1788913431864038769,0.23
489,1788913431865038952,1788913431865038769,0.18
490,1788913431866038969,1788913431866038769,0.20
491,1788913431867038987,1788913431867038769,0.22
492,1788913431868038955,1788913431868038769,0.19
493,1788913431869038983,1788913431869038769,0.21
494,1788913431870038900,1788913431870038769,0.13
495,1788913431871039008,1788913431871038769,0.24
496,1788913431872038986,1788913431872038769,0.22
497,1788913431873038853,1788913431873038769,0.08
498,1788913431874038861,1788913431874038769,0.09
499,1788913431875038989,1788913431875038769,0.22
500,1788913431876038957,1788913431876038769,0.19
501,1788913431877038904,1788913431877038769,0.14
502,1788913431878038942,1788913431878038769,0.17
503,1788913431879038940,1788913431879038769,0.17
504,1788913431880038937,1788913431880038769,0.17
505,1788913431881038925,1788913431881038769,0.16
506,1788913431882038973,1788913431882038769,0.20
507,1788913431883038911,1788913431883038769,0.14
508,1788913431884038948,1788913431884038769,0.18
509,1788913431885038926,1788913431885038769,0.16
510,1788913431886038954,1788913431886038769,0.18
511,1788913431887038931,1788913431887038769,0.16
512,1788913431888038969,1788913431888038769,0.20
513,1788913431889038987,1788913431889038769,0.22
514,1788913431890038965,1788913431890038769,0.20
515,1788913431891038983,1788913431891038769,0.21
516,1788913431892038920,1788913431892038769,0.15
517,1788913431893039028,1788913431893038769,0.26
518,1788913431894039006,1788913431894038769,0.24
519,1788913431895038974,1788913431895038769,0.20
520,1788913431896038911,1788913431896038769,0.14
521,1788913431897038969,1788913431897038769,0.20
522,1788913431898038957,1788913431898038769,0.19
523,1788913431899038944,1788913431899038769,0.17
524,1788913431900038942,1788913431900038769,0.17
525,1788913431901038890,1788913431901038769,0.12
526,1788913431902038968,1788913431902038769,0.20
527,1788913431903038995,1788913431903038769,0.23
528,1788913431904038933,1788913431904038769,0.16
529,1788913431905039001,1788913431905038769,0.23
530,1788913431906038999,1788913431906038769,0.23
531,1788913431907038936,1788913431907038769,0.17
532,1788913431908038874,1788913431908038769,0.10
533,1788913431909038902,1788913431909038769,0.13
534,1788913431910038859,1788913431910038769,0.09
535,1788913431911038897,1788913431911038769,0.13
536,1788913431912038965,1788913431912038769,0.20
537,1788913431913038943,1788913431913038769,0.17
538,1788913431914038960,1788913431914038769,0.19
539,1788913431915038908,1788913431915038769,0.14
540,1788913431916038866,1788913431916038769,0.10
541,1788913431917038874,1788913431917038769,0.10
542,1788913431918038951,1788913431918038769,0.18
543,1788913431919038869,1788913431919038769,0.10
544,1788913431920038937,1788913431920038769,0.17
545,1788913431921038934,1788913431921038769,0.17
546,1788913431922038902,1788913431922038769,0.13
547,1788913431923038960,1788913431923038769,0.19
548,1788913431924038998,1788913431924038769,0.23
549,1788913431925038896,1788913431925038769,0.13
550,1788913431926039033,1788913431926038769,0.26
551,1788913431927038951,1788913431927038769,0.18
552,1788913431928038969,1788913431928038769,0.20
553,1788913431929038947,1788913431929038769,0.18
554,1788913431930038924,1788913431930038769,0.15
555,1788913431931038862,1788913431931038769,0.09
556,1788913431932038899,1788913431932038769,0.13
557,1788913431933039047,1788913431933038769,0.28
558,1788913431934067519,1788913431934038769,28.75
559,1788913431935038963,1788913431935038769,0.19
560,1788913431936038961,1788913431936038769,0.19
561,1788913431937038888,1788913431937038769,0.12
562,1788913431938038906,1788913431938038769,0.14
563,1788913431939038884,1788913431939038769,0.12
564,1788913431940042628,1788913431940038769,3.86
565,1788913431941039069,1788913431941038769,0.30
566,1788913431942062040,1788913431942038769,23.27
567,1788913431943038965,1788913431943038769,0.20
568,1788913431944038923,1788913431944038769,0.15
569,1788913431945038850,1788913431945038769,0.08
570,1788913431946038998,1788913431946038769,0.23
571,1788913431947038875,1788913431947038769,0.11
572,1788913431948038913,1788913431948038769,0.14
573,1788913431949038948,1788913431949038769,0.18
574,1788913431950038875,1788913431950038769,0.11
575,1788913431951038953,1788913431951038769,0.18
576,1788913431952038951,1788913431952038769,0.18
577,1788913431953038939,1788913431953038769,0.17
578,1788913431954038966,1788913431954038769,0.20
579,1788913431955038964,1788913431955038769,0.20
580,1788913431956038952,1788913431956038769,0.18
581,1788913431957038980,1788913431957038769,0.21
582,1788913431958039067,1788913431958038769,0.30
583,1788913431959038965,1788913431959038769,0.20
584,1788913431960038973,1788913431960038769,0.20
585,1788913431961038961,1788913431961038769,0.19
586,1788913431962038898,1788913431962038769,0.13
587,1788913431963038896,1788913431963038769,0.13
588,1788913431964039034,1788913431964038769,0.27
589,1788913431965038921,1788913431965038769,0.15
590,1788913431966038969,1788913431966038769,0.20
591,1788913431967039087,1788913431967038769,0.32
592,1788913431968038944,1788913431968038769,0.17
593,1788913431969038932,1788913431969038769,0.16
594,1788913431970038910,1788913431970038769,0.14
595,1788913431971038908,1788913431971038769,0.14
596,1788913431972038875,1788913431972038769,0.11
597,1788913431973039164,1788913431973038769,0.40
598,1788913431974038871,1788913431974038769,0.10
599,1788913431975038919,1788913431975038769,0.15
600,1788913431976039027,1788913431976038769,0.26
601,1788913431977038954,1788913431977038769,0.18
602,1788913431978038972,1788913431978038769,0.20
603,1788913431979039100,1788913431979038769,0.33
604,1788913431980038897,1788913431980038769,0.13
605,1788913431981039055,1788913431981038769,0.29
606,1788913431982038943,1788913431982038769,0.17
607,1788913431983038860,1788913431983038769,0.09
608,1788913431984038948,1788913431984038769,0.18
609,1788913431985038866,1788913431985038769,0.10
610,1788913431986038914,1788913431986038769,0.14
611,1788913431987038962,1788913431987038769,0.19
612,1788913431988038913,1788913431988038769,0.14
613,1788913431989038960,1788913431989038769,0.19
614,1788913431990038928,1788913431990038769,0.16
615,1788913431991038916,1788913431991038769,0.15
616,1788913431992038924,1788913431992038769,0.15
617,1788913431993038871,1788913431993038769,0.10
618,1788913431994038899,1788913431994038769,0.13
619,1788913431995038877,1788913431995038769,0.11
620,1788913431996038965,1788913431996038769,0.20
621,1788913431997038933,1788913431997038769,0.16
622,1788913431998038930,1788913431998038769,0.16
623,1788913431999038998,1788913431999038769,0.23
624,1788913432000038936,1788913432000038769,0.17
625,1788913432001038853,1788913432001038769,0.08
626,1788913432002038871,1788913432002038769,0.10
627,1788913432003038959,1788913432003038769,0.19
628,1788913432004038947,1788913432004038769,0.18
629,1788913432005038854,1788913432005038769,0.09
630,1788913432006038932,1788913432006038769,0.16
631,1788913432007038970,1788913432007038769,0.20
632,1788913432008038907,1788913432008038769,0.14
633,1788913432009038965,1788913432009038769,0.20
